t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
4.715920195190e-11,5.000014687280e-02,6.295803485140e-07,9.499991265800e-01,9.693519844060e-09,8.727321823980e-08,1.000000000000e+04,6.319328105120e+03,5.006586522040e+02,6.087298683210e+03,5.795143144130e+03,7.504713517360e-03,2.000000150640e+04,1.448594212320e+23,4.526310193750e+06
4.787658998120e-11,5.000014910770e-02,6.391575008640e-07,9.499991132930e-01,9.840987547510e-09,8.860069352350e-08,1.000000000000e+04,6.319328708640e+03,5.006686678970e+02,6.087299215280e+03,5.795135795880e+03,7.504713517360e-03,2.000000152930e+04,1.448594213980e+23,4.526313472300e+06
4.860473883090e-11,5.000015137620e-02,6.488783088460e-07,9.499990998070e-01,9.990667554610e-09,8.994807697790e-08,1.000000000000e+04,6.319329321210e+03,5.006788337100e+02,6.087299755320e+03,5.795128337460e+03,7.504713517360e-03,2.000000155260e+04,1.448594215660e+23,4.526316800030e+06
4.934380991330e-11,5.000015367870e-02,6.587449272460e-07,9.499990861180e-01,1.014259305860e-08,9.131566710580e-08,1.000000000000e+04,6.319329942980e+03,5.006891518910e+02,6.087300303430e+03,5.795120767190e+03,7.504713517360e-03,2.000000157620e+04,1.448594217370e+23,4.526320177670e+06
5.009396706200e-11,5.000015601580e-02,6.687595431680e-07,9.499990722240e-01,1.029679775100e-08,9.270376688410e-08,1.000000000000e+04,6.319330574100e+03,5.006996247230e+02,6.087300859740e+03,5.795113083410e+03,7.504713517360e-03,2.000000160020e+04,1.448594219110e+23,4.526323605960e+06
5.085537656800e-11,5.000015838800e-02,6.789243765230e-07,9.499990581220e-01,1.045331582870e-08,9.411268383060e-08,1.000000000000e+04,6.319331214690e+03,5.007102545210e+02,6.087301424380e+03,5.795105284410e+03,7.504713517360e-03,2.000000162450e+04,1.448594220870e+23,4.526327085680e+06
5.162820721650e-11,5.000016079580e-02,6.892416805160e-07,9.499990438080e-01,1.061218200220e-08,9.554273007200e-08,1.000000000000e+04,6.319331864900e+03,5.007210436350e+02,6.087301997460e+03,5.795097368470e+03,7.504713517360e-03,2.000000164920e+04,1.448594222660e+23,4.526330617590e+06
5.241263032470e-11,5.000016323970e-02,6.997137421520e-07,9.499990292790e-01,1.077343150260e-08,9.699422241290e-08,1.000000000000e+04,6.319332524880e+03,5.007319944530e+02,6.087302579110e+03,5.795089333830e+03,7.504713517360e-03,2.000000167430e+04,1.448594224470e+23,4.526334202470e+06
5.320881977960e-11,5.000016572030e-02,7.103428827370e-07,9.499990145320e-01,1.093710009000e-08,9.846748240590e-08,1.000000000000e+04,6.319333194770e+03,5.007431093950e+02,6.087303169460e+03,5.795081178720e+03,7.504713517360e-03,2.000000169970e+04,1.448594226320e+23,4.526337841120e+06
5.401695207630e-11,5.000016823810e-02,7.211314583960e-07,9.499989995640e-01,1.110322406110e-08,9.996283642290e-08,1.000000000000e+04,6.319333874730e+03,5.007543909190e+02,6.087303768630e+03,5.795072901320e+03,7.504713517360e-03,2.000000172550e+04,1.448594228190e+23,4.526341534340e+06
5.483720635740e-11,5.000017079370e-02,7.320818605930e-07,9.499989843720e-01,1.127184025730e-08,1.014806157270e-07,1.000000000000e+04,6.319334564890e+03,5.007658415190e+02,6.087304376770e+03,5.795064499820e+03,7.504713517360e-03,2.000000175170e+04,1.448594230090e+23,4.526345282960e+06
5.566976445280e-11,5.000017338770e-02,7.431965166620e-07,9.499989689520e-01,1.144298607310e-08,1.030211565450e-07,1.000000000000e+04,6.319335265430e+03,5.007774637270e+02,6.087304994010e+03,5.795055972330e+03,7.504713517360e-03,2.000000177830e+04,1.448594232010e+23,4.526349087800e+06
5.651481091960e-11,5.000017602070e-02,7.544778903480e-07,9.499989533000e-01,1.161669946420e-08,1.045848001430e-07,1.000000000000e+04,6.319335976490e+03,5.007892601130e+02,6.087305620470e+03,5.795047316990e+03,7.504713517360e-03,2.000000180530e+04,1.448594233970e+23,4.526352949710e+06
5.737253308340e-11,5.000017869310e-02,7.659284823460e-07,9.499989374130e-01,1.179301895590e-08,1.061718929030e-07,1.000000000000e+04,6.319336698220e+03,5.008012332850e+02,6.087306256300e+03,5.795038531870e+03,7.504713517360e-03,2.000000183280e+04,1.448594235950e+23,4.526356869540e+06
