t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
5.566976445280e-11,5.000017339000e-02,1.649076363360e-06,2.889289191090e-08,5.710597482110e-09,1.263384729620e-06,3.486892154890e-10,4.887400197460e-06,2.295129116780e-07,9.499917622840e-01,1.000000000000e+04,5.635427738920e+03,5.453238172390e+03,5.909096330180e+03,5.986782285900e+03,4.053296904660e+02,5.148876522680e+03,6.314428030500e+03,5.006595546850e+02,7.504713517360e-03,2.000000177840e+04,1.448594232010e+23,4.526349085950e+06
5.651481091960e-11,5.000017602300e-02,1.674109468190e-06,2.933138289280e-08,5.797306460000e-09,1.282563018090e-06,3.539786525820e-10,4.961239347080e-06,2.329968333170e-07,9.499916375860e-01,1.000000000000e+04,5.635430121430e+03,5.453219822530e+03,5.909099731260e+03,5.986784975740e+03,4.053290472260e+02,5.149425290010e+03,6.314426802700e+03,5.006695625930e+02,7.504713517360e-03,2.000000180540e+04,1.448594233970e+23,4.526352947860e+06
5.737253308340e-11,5.000017869550e-02,1.699518092060e-06,2.977644841320e-08,5.885316813150e-09,1.302028998470e-06,3.593473231550e-10,5.036186117390e-06,2.365330137920e-07,9.499915110170e-01,1.000000000000e+04,5.635432539690e+03,5.453201197710e+03,5.909103183300e+03,5.986787705930e+03,4.053283943550e+02,5.149966029260e+03,6.314425556510e+03,5.006797205000e+02,7.504713517360e-03,2.000000183280e+04,1.448594235960e+23,4.526356867680e+06
5.824312107960e-11,5.000018140820e-02,1.725307868440e-06,3.022818700470e-08,5.974648084570e-09,1.321786986650e-06,3.647964124490e-10,5.112257123710e-06,2.401222369870e-07,9.499913825500e-01,1.000000000000e+04,5.635434994230e+03,5.453182293810e+03,5.909106687060e+03,5.986790477060e+03,4.053277317100e+02,5.150498888380e+03,6.314424291660e+03,5.006900306530e+02,7.504713517360e-03,2.000000186060e+04,1.448594237970e+23,4.526360846300e+06
5.912676789580e-11,5.000018416150e-02,1.751484515300e-06,3.068669867540e-08,6.065320111080e-09,1.341841363320e-06,3.703271233810e-10,5.189469230620e-06,2.437652985430e-07,9.499912521560e-01,1.000000000000e+04,5.635437485600e+03,5.453163106660e+03,5.909110243310e+03,5.986793289750e+03,4.053270591430e+02,5.151023859480e+03,6.314423007850e+03,5.007004953320e+02,7.504713517360e-03,2.000000188880e+04,1.448594240020e+23,4.526364884590e+06
6.002366941430e-11,5.000018695620e-02,1.778053836440e-06,3.115208493100e-08,6.157353027770e-09,1.362196574850e-06,3.759406768150e-10,5.267839555710e-06,2.474630060340e-07,9.499911198050e-01,1.000000000000e+04,5.635440014340e+03,5.453143632010e+03,5.909113852830e+03,5.986796144630e+03,4.053263765080e+02,5.151541006340e+03,6.314421704820e+03,5.007111168520e+02,7.504713517360e-03,2.000000191750e+04,1.448594242090e+23,4.526368983450e+06
6.093402445550e-11,5.000018979290e-02,1.805021722700e-06,3.162444879680e-08,6.250767272460e-09,1.382857134350e-06,3.816383118190e-10,5.347385473350e-06,2.512161791520e-07,9.499909854700e-01,1.000000000000e+04,5.635442581020e+03,5.453123865570e+03,5.909117516440e+03,5.986799042310e+03,4.053256836520e+02,5.152050846930e+03,6.314420382270e+03,5.007218975600e+02,7.504713517360e-03,2.000000194660e+04,1.448594244200e+23,4.526373143790e+06
6.185803482230e-11,5.000019267210e-02,1.832394153320e-06,3.210389484080e-08,6.345583590300e-09,1.403827622640e-06,3.874212859430e-10,5.428124618580e-06,2.550256498790e-07,9.499908491190e-01,1.000000000000e+04,5.635445186220e+03,5.453103802970e+03,5.909121234920e+03,5.986801983460e+03,4.053249804250e+02,5.152553368260e+03,6.314419039920e+03,5.007328398410e+02,7.504713517360e-03,2.000000197610e+04,1.448594246340e+23,4.526377366520e+06
6.279590534470e-11,5.000019559460e-02,1.860177197270e-06,3.259052919670e-08,6.441823038360e-09,1.425112689270e-06,3.932908754860e-10,5.510074890970e-06,2.588922626820e-07,9.499907107230e-01,1.000000000000e+04,5.635447830490e+03,5.453083439780e+03,5.909125009120e+03,5.986804968710e+03,4.053242666710e+02,5.153048559950e+03,6.314417677450e+03,5.007439461140e+02,7.504713517360e-03,2.000000200610e+04,1.448594248510e+23,4.526381652590e+06
6.374784392480e-11,5.000019856100e-02,1.888377014550e-06,3.308445958690e-08,6.539506990350e-09,1.446717053550e-06,3.992483757800e-10,5.593254458650e-06,2.628168746920e-07,9.499905702500e-01,1.000000000000e+04,5.635450514440e+03,5.453062771490e+03,5.909128839850e+03,5.986807998720e+03,4.053235422320e+02,5.153536458580e+03,6.314416294580e+03,5.007552188350e+02,7.504713517360e-03,2.000000203650e+04,1.448594250710e+23,4.526386002940e+06
6.471406158370e-11,5.000020157180e-02,1.916999857600e-06,3.358579534690e-08,6.638657141390e-09,1.468645505600e-06,4.052951014680e-10,5.677681762300e-06,2.668003558960e-07,9.499904276710e-01,1.000000000000e+04,5.635453238660e+03,5.453041793540e+03,5.909132727970e+03,5.986811074180e+03,4.053228069480e+02,5.154017057980e+03,6.314414891000e+03,5.007666604960e+02,7.504713517360e-03,2.000000206740e+04,1.448594252950e+23,4.526390418550e+06
6.569477250750e-11,5.000020462790e-02,1.946052072670e-06,3.409464744890e-08,6.739295512890e-09,1.490902907400e-06,4.114323867920e-10,5.763375519230e-06,2.708435893340e-07,9.499902829530e-01,1.000000000000e+04,5.635456003750e+03,5.453020501300e+03,5.909136674330e+03,5.986814195760e+03,4.053220606590e+02,5.154490675350e+03,6.314413466400e+03,5.007782736270e+02,7.504713517360e-03,2.000000209870e+04,1.448594255220e+23,4.526394900370e+06
6.669019409510e-11,5.000020772990e-02,1.975540101220e-06,3.461112852650e-08,6.841444457410e-09,1.513494193890e-06,4.176615858810e-10,5.850354727580e-06,2.749474712890e-07,9.499901360630e-01,1.000000000000e+04,5.635458810330e+03,5.452998890070e+03,5.909140679800e+03,5.986817364150e+03,4.053213032000e+02,5.154957781930e+03,6.314412020460e+03,5.007900607950e+02,7.504713517360e-03,2.000000213060e+04,1.448594257520e+23,4.526399449420e+06
6.770054700650e-11,5.000021087840e-02,2.005470481370e-06,3.513535289920e-08,6.945126663690e-09,1.536424374080e-06,4.239840730500e-10,5.938638670460e-06,2.791129114900e-07,9.499899869710e-01,1.000000000000e+04,5.635461659010e+03,5.452976955060e+03,5.909144745270e+03,5.986820580050e+03,4.053205344030e+02,5.155418075240e+03,6.314410552870e+03,5.008020246050e+02,7.504713517360e-03,2.000000216290e+04,1.448594259860e+23,4.526404066700e+06
6.872605521160e-11,5.000021407420e-02,2.035849849340e-06,3.566743659810e-08,7.050365161720e-09,1.559698532080e-06,4.304012430950e-10,6.028246920310e-06,2.833408333100e-07,9.499898356410e-01,1.000000000000e+04,5.635464550430e+03,5.452954691440e+03,5.909148871640e+03,5.986823844180e+03,4.053197540990e+02,5.155871551460e+03,6.314409063300e+03,5.008141677020e+02,7.504713517360e-03,2.000000219560e+04,1.448594262240e+23,4.526408753230e+06
6.976694603980e-11,5.000021731800e-02,2.066684940920e-06,3.620749739110e-08,7.157183327860e-09,1.583321828340e-06,4.369145115970e-10,6.119199343190e-06,2.876321739750e-07,9.499896820420e-01,1.000000000000e+04,5.635467485230e+03,5.452932094290e+03,5.909153059820e+03,5.986827157260e+03,4.053189621180e+02,5.156318158200e+03,6.314407551430e+03,5.008264927710e+02,7.504713517360e-03,2.000000222890e+04,1.448594264650e+23,4.526413510050e+06
7.082345023040e-11,5.000022061050e-02,2.097982592960e-06,3.675565480880e-08,7.265604890100e-09,1.607299500700e-06,4.435253152300e-10,6.211516103160e-06,2.919878847680e-07,9.499895261390e-01,1.000000000000e+04,5.635470464070e+03,5.452909158630e+03,5.909157310730e+03,5.986830520020e+03,4.053181582830e+02,5.156758221440e+03,6.314406016910e+03,5.008390025360e+02,7.504713517360e-03,2.000000226270e+04,1.448594267090e+23,4.526418338210e+06
7.189580198380e-11,5.000022395240e-02,2.129749744890e-06,3.731203017110e-08,7.375653933350e-09,1.631636865620e-06,4.502351120730e-10,6.305217666830e-06,2.964089312400e-07,9.499893678960e-01,1.000000000000e+04,5.635473487600e+03,5.452885879370e+03,5.909161625310e+03,5.986833933210e+03,4.053173424180e+02,5.157192223920e+03,6.314404459420e+03,5.008516997620e+02,7.504713517360e-03,2.000000229690e+04,1.448594269580e+23,4.526423238790e+06
7.298423901360e-11,5.000022734460e-02,2.161993440280e-06,3.787674661380e-08,7.487354904810e-09,1.656339319320e-06,4.570453819290e-10,6.400324807840e-06,3.008962934290e-07,9.499892072800e-01,1.000000000000e+04,5.635476556490e+03,5.452862251390e+03,5.909166004500e+03,5.986837397580e+03,4.053165143450e+02,5.157619844850e+03,6.314402878600e+03,5.008645872540e+02,7.504713517360e-03,2.000000233170e+04,1.448594272100e+23,4.526428212870e+06
7.408900259880e-11,5.000023078760e-02,2.194720828370e-06,3.844992911570e-08,7.600732619440e-09,1.681412338970e-06,4.639576266430e-10,6.496858611470e-06,3.054509660700e-07,9.499890442550e-01,1.000000000000e+04,5.635479671420e+03,5.452838269470e+03,5.909170449290e+03,5.986840913910e+03,4.053156738790e+02,5.158041081120e+03,6.314401274110e+03,5.008776678620e+02,7.504713517360e-03,2.000000236710e+04,1.448594274650e+23,4.526433261550e+06
7.521033763780e-11,5.000023428230e-02,2.227939165690e-06,3.903170452590e-08,7.715812265520e-09,1.706861483950e-06,4.709733704270e-10,6.594840479340e-06,3.100739588200e-07,9.499888787840e-01,1.000000000000e+04,5.635482833100e+03,5.452813928310e+03,5.909174960640e+03,5.986844482960e+03,4.053148208370e+02,5.158455888690e+03,6.314399645600e+03,5.008909444760e+02,7.504713517360e-03,2.000000240290e+04,1.448594277250e+23,4.526438385950e+06
7.634849270230e-11,5.000023782960e-02,2.261655817620e-06,3.962220159250e-08,7.832619410270e-09,1.732692397050e-06,4.780941601970e-10,6.694292134150e-06,3.147662964820e-07,9.499887108310e-01,1.000000000000e+04,5.635486042200e+03,5.452789222540e+03,5.909179539560e+03,5.986848105520e+03,4.053139550300e+02,5.158864849600e+03,6.314397992700e+03,5.009044200310e+02,7.504713517360e-03,2.000000243930e+04,1.448594279880e+23,4.526443587200e+06
7.750372009290e-11,5.000024143000e-02,2.295878260080e-06,4.022155098970e-08,7.951180005600e-09,1.758910805720e-06,4.853215659020e-10,6.795235624490e-06,3.195290192300e-07,9.499885403580e-01,1.000000000000e+04,5.635489299460e+03,5.452764146710e+03,5.909184187050e+03,5.986851782420e+03,4.053130762690e+02,5.159267916290e+03,6.314396315060e+03,5.009180975030e+02,7.504713517360e-03,2.000000247620e+04,1.448594282560e+23,4.526448866470e+06
7.867627589420e-11,5.000024508460e-02,2.330614081160e-06,4.082988534800e-08,8.071520393860e-09,1.785522523370e-06,4.926571808690e-10,6.897693329720e-06,3.243631828410e-07,9.499883673280e-01,1.000000000000e+04,5.635492605580e+03,5.452738695280e+03,5.909188904140e+03,5.986855514440e+03,4.053121843590e+02,5.159665034480e+03,6.314394612290e+03,5.009319799150e+02,7.504713517360e-03,2.000000251370e+04,1.448594285270e+23,4.526454224910e+06
7.986642003270e-11,5.000024879400e-02,2.365870982820e-06,4.144733928200e-08,8.193667313770e-09,1.812533450610e-06,5.001026221450e-10,7.001687964970e-06,3.292698589280e-07,9.499881917030e-01,1.000000000000e+04,5.635495961310e+03,5.452712862630e+03,5.909193691880e+03,5.986859302430e+03,4.053112791040e+02,5.160056223690e+03,6.314392884040e+03,5.009460703340e+02,7.504713517360e-03,2.000000255170e+04,1.448594288030e+23,4.526459663720e+06
8.107441633320e-11,5.000025255910e-02,2.401656782560e-06,4.207404942130e-08,8.317647906410e-09,1.839949576610e-06,5.076595308490e-10,7.107242586120e-06,3.342501351790e-07,9.499880134420e-01,1.000000000000e+04,5.635499367390e+03,5.452686643060e+03,5.909198551300e+03,5.986863147220e+03,4.053103603060e+02,5.160441675190e+03,6.314391129910e+03,5.009603718750e+02,7.504713517360e-03,2.000000259040e+04,1.448594290830e+23,4.526465184100e+06
8.230053257810e-11,5.000025638080e-02,2.437979415210e-06,4.271015443960e-08,8.443489721260e-09,1.867776980420e-06,5.153295725290e-10,7.214380594980e-06,3.393051155980e-07,9.499878325080e-01,1.000000000000e+04,5.635502824570e+03,5.452660030780e+03,5.909203483500e+03,5.986867049660e+03,4.053094277620e+02,5.160821644790e+03,6.314389349510e+03,5.009748876960e+02,7.504713517360e-03,2.000000262950e+04,1.448594293670e+23,4.526470787280e+06
8.354504056680e-11,5.000026025980e-02,2.474846934640e-06,4.335579508580e-08,8.571220722390e-09,1.896021832270e-06,5.231144375200e-10,7.323125744430e-06,3.444359207480e-07,9.499876488600e-01,1.000000000000e+04,5.635506333620e+03,5.452633019930e+03,5.909208489540e+03,5.986871010610e+03,4.053084812680e+02,5.161196062460e+03,6.314387542470e+03,5.009896210040e+02,7.504713517360e-03,2.000000266930e+04,1.448594296550e+23,4.526476474490e+06
8.480821617530e-11,5.000026419710e-02,2.512267515590e-06,4.401111421460e-08,8.700869294710e-09,1.924690395010e-06,5.310158413110e-10,7.433502143720e-06,3.496436879990e-07,9.499874624560e-01,1.000000000000e+04,5.635509895320e+03,5.452605604540e+03,5.909213570550e+03,5.986875030960e+03,4.053075206140e+02,5.161564977800e+03,6.314385708370e+03,5.010045750540e+02,7.504713517360e-03,2.000000270970e+04,1.448594299470e+23,4.526482247000e+06
8.609033941800e-11,5.000026819360e-02,2.550249455460e-06,4.467625681820e-08,8.832464250340e-09,1.953789025460e-06,5.390355249170e-10,7.545534263790e-06,3.549295717850e-07,9.499872732560e-01,1.000000000000e+04,5.635513510460e+03,5.452577778560e+03,5.909218727640e+03,5.986879111590e+03,4.053065455900e+02,5.161928605080e+03,6.314383846820e+03,5.010197531500e+02,7.504713517360e-03,2.000000275070e+04,1.448594302440e+23,4.526488106090e+06
8.739169450920e-11,5.000027225000e-02,2.588801176130e-06,4.535137005810e-08,8.966034835040e-09,1.983324175810e-06,5.471752552560e-10,7.659246942710e-06,3.602947438540e-07,9.499870812180e-01,1.000000000000e+04,5.635517179840e+03,5.452549535850e+03,5.909223961940e+03,5.986883253410e+03,4.053055559820e+02,5.162287236530e+03,6.314381957390e+03,5.010351586440e+02,7.504713517360e-03,2.000000279230e+04,1.448594305450e+23,4.526494053040e+06
8.871256992690e-11,5.000027636740e-02,2.627931225890e-06,4.603660329740e-08,9.101610734760e-09,2.013302395080e-06,5.554368255290e-10,7.774665391200e-06,3.657403935320e-07,9.499868863000e-01,1.000000000000e+04,5.635520904280e+03,5.452520870180e+03,5.909229274610e+03,5.986887457330e+03,4.053045515710e+02,5.162640738160e+03,6.314380039690e+03,5.010507949390e+02,7.504713517360e-03,2.000000283450e+04,1.448594308510e+23,4.526500089190e+06
9.005325847580e-11,5.000028054660e-02,2.667648281290e-06,4.673210813390e-08,9.239222082320e-09,2.043730330580e-06,5.638220556090e-10,7.891815198210e-06,3.712677279820e-07,9.499866884570e-01,1.000000000000e+04,5.635524684590e+03,5.452491775230e+03,5.909234666830e+03,5.986891724290e+03,4.053035321370e+02,5.162989145480e+03,6.314378093280e+03,5.010666654880e+02,7.504713517360e-03,2.000000287740e+04,1.448594311620e+23,4.526506215870e+06
9.141405735290e-11,5.000028478860e-02,2.707961149070e-06,4.743803843290e-08,9.378899464120e-09,2.074614729330e-06,5.723327924350e-10,8.010722336580e-06,3.768779724780e-07,9.499864876460e-01,1.000000000000e+04,5.635528521630e+03,5.452462244580e+03,5.909240139770e+03,5.986896055220e+03,4.053024974570e+02,5.163332465070e+03,6.314376117740e+03,5.010827737960e+02,7.504713517360e-03,2.000000292090e+04,1.448594314770e+23,4.526512434440e+06
9.279526821320e-11,5.000028909430e-02,2.748878768120e-06,4.815455036180e-08,9.520673927000e-09,2.105962439630e-06,5.809709104090e-10,8.131413168850e-06,3.825723706710e-07,9.499862838230e-01,1.000000000000e+04,5.635532416240e+03,5.452432271720e+03,5.909245694650e+03,5.986900451090e+03,4.053014473020e+02,5.163670668610e+03,6.314374112630e+03,5.010991234220e+02,7.504713517360e-03,2.000000296510e+04,1.448594317970e+23,4.526518746270e+06
9.419719723640e-11,5.000029346460e-02,2.790410211470e-06,4.888180242370e-08,9.664576985220e-09,2.137780412520e-06,5.897383118030e-10,8.253914453030e-06,3.883521848680e-07,9.499860769420e-01,1.000000000000e+04,5.635536369280e+03,5.452401850030e+03,5.909251332690e+03,5.986904912880e+03,4.053003814430e+02,5.164004276400e+03,6.314372077510e+03,5.011157179740e+02,7.504713517360e-03,2.000000300990e+04,1.448594321210e+23,4.526525152760e+06
9.562015519490e-11,5.000029790060e-02,2.832564688310e-06,4.961995549290e-08,9.810640627510e-09,2.170075703360e-06,5.986369271680e-10,8.378253348630e-06,3.942186963090e-07,9.499858669580e-01,1.000000000000e+04,5.635540381630e+03,5.452370972810e+03,5.909257055140e+03,5.986909441560e+03,4.052992996440e+02,5.164333316980e+03,6.314370011930e+03,5.011325611190e+02,7.504713517360e-03,2.000000305540e+04,1.448594324510e+23,4.526531655340e+06
9.706445752290e-11,5.000030240320e-02,2.875351546000e-06,5.036917284950e-08,9.958897324220e-09,2.202855473390e-06,6.076687157490e-10,8.504457422610e-06,4.001732054530e-07,9.499856538230e-01,1.000000000000e+04,5.635544454190e+03,5.452339633240e+03,5.909262863240e+03,5.986914038140e+03,4.052982016680e+02,5.164657632240e+03,6.314367915430e+03,5.011496565740e+02,7.504713517360e-03,2.000000310160e+04,1.448594327850e+23,4.526538255430e+06
9.853042438570e-11,5.000030697350e-02,2.918780272170e-06,5.112962021600e-08,1.010938003460e-08,2.236126991280e-06,6.168356659140e-10,8.632554655500e-06,4.062170322680e-07,9.499854374920e-01,1.000000000000e+04,5.635548587850e+03,5.452307824420e+03,5.909268758290e+03,5.986918703640e+03,4.052970872740e+02,5.164977202550e+03,6.314365787570e+03,5.011670081140e+02,7.504713517360e-03,2.000000314840e+04,1.448594331250e+23,4.526544954520e+06
1.000183807510e-10,5.000031161240e-02,2.962860496850e-06,5.190146579360e-08,1.026212221440e-08,2.269897634820e-06,6.261397955740e-10,8.762573447650e-06,4.123515165190e-07,9.499852179150e-01,1.000000000000e+04,5.635552783540e+03,5.452275539330e+03,5.909274741590e+03,5.986923439090e+03,4.052959562180e+02,5.165291969950e+03,6.314363627850e+03,5.011846195700e+02,7.504713517360e-03,2.000000319600e+04,1.448594334700e+23,4.526551754070e+06
1.015286564630e-10,5.000031632090e-02,3.007601994550e-06,5.268488029850e-08,1.041715782270e-08,2.304174892490e-06,6.355831526230e-10,8.894542625520e-06,4.185780180690e-07,9.499849950440e-01,1.000000000000e+04,5.635557042180e+03,5.452242770860e+03,5.909280814440e+03,5.986928245540e+03,4.052948082510e+02,5.165602221240e+03,6.314361435820e+03,5.012024948300e+02,7.504713517360e-03,2.000000324430e+04,1.448594338190e+23,4.526558655600e+06
1.030615863100e-10,5.000032110020e-02,3.053014686470e-06,5.348003700040e-08,1.057452133070e-08,2.338966365130e-06,6.451678153800e-10,9.028491448010e-06,4.248979171780e-07,9.499847688300e-01,1.000000000000e+04,5.635561364720e+03,5.452209511780e+03,5.909286978190e+03,5.986933124050e+03,4.052936431210e+02,5.165908359570e+03,6.314359210990e+03,5.012206378390e+02,7.504713517360e-03,2.000000329330e+04,1.448594341740e+23,4.526565660640e+06
1.046175101040e-10,5.000032595130e-02,3.099108642690e-06,5.428711175980e-08,1.073424772800e-08,2.374279767680e-06,6.548958930320e-10,9.164449613050e-06,4.313126148110e-07,9.499845392220e-01,1.000000000000e+04,5.635565752110e+03,5.452175754760e+03,5.909293234200e+03,5.986938075710e+03,4.052924605720e+02,5.166210081920e+03,6.314356952860e+03,5.012390526040e+02,7.504713517360e-03,2.000000334310e+04,1.448594345350e+23,4.526572770730e+06
1.061967727560e-10,5.000033087530e-02,3.145894084420e-06,5.510628306680e-08,1.089637253190e-08,2.410122930830e-06,6.647695260920e-10,9.302447264100e-06,4.378235329470e-07,9.499843061690e-01,1.000000000000e+04,5.635570205340e+03,5.452141492360e+03,5.909299583830e+03,5.986943101610e+03,4.052912603450e+02,5.166507377930e+03,6.314354660950e+03,5.012577431880e+02,7.504713517360e-03,2.000000339360e+04,1.448594349000e+23,4.526579987460e+06
1.077997243470e-10,5.000033587320e-02,3.193381386230e-06,5.593773208060e-08,1.106093179430e-08,2.446503802780e-06,6.747908868580e-10,9.442514996890e-06,4.444321148940e-07,9.499840696210e-01,1.000000000000e+04,5.635574725380e+03,5.452106717030e+03,5.909306028500e+03,5.986948202860e+03,4.052900421770e+02,5.166800206470e+03,6.314352334740e+03,5.012767137160e+02,7.504713517360e-03,2.000000344490e+04,1.448594352720e+23,4.526587312420e+06
1.094267202120e-10,5.000034094620e-02,3.241581078410e-06,5.678164266910e-08,1.122796211010e-08,2.483430451020e-06,6.849621798790e-10,9.584683866200e-06,4.511398256100e-07,9.499838295240e-01,1.000000000000e+04,5.635579313250e+03,5.452071421100e+03,5.909312569620e+03,5.986953380590e+03,4.052888057990e+02,5.167088877850e+03,6.314349973730e+03,5.012959683750e+02,7.504713517360e-03,2.000000349690e+04,1.448594356490e+23,4.526594747230e+06
1.110781210160e-10,5.000034609540e-02,3.290503849240e-06,5.763820144890e-08,1.139750062580e-08,2.520911064110e-06,6.952856424300e-10,9.728985392710e-06,4.579481520290e-07,9.499835858250e-01,1.000000000000e+04,5.635583969950e+03,5.452035596790e+03,5.909319208630e+03,5.986958635940e+03,4.052875509420e+02,5.167373595610e+03,6.314347577400e+03,5.013155114140e+02,7.504713517360e-03,2.000000354970e+04,1.448594360310e+23,4.526602293550e+06
1.127542928310e-10,5.000035132200e-02,3.340160547420e-06,5.850759782680e-08,1.156958504720e-08,2.558953953480e-06,7.057635449920e-10,9.875451570040e-06,4.648586033870e-07,9.499833384700e-01,1.000000000000e+04,5.635588696530e+03,5.451999236220e+03,5.909325946990e+03,5.986963970090e+03,4.052862773290e+02,5.167654205570e+03,6.314345145210e+03,5.013353471460e+02,7.504713517360e-03,2.000000360330e+04,1.448594364190e+23,4.526609953040e+06
1.144556072230e-10,5.000035662710e-02,3.390562184470e-06,5.939002404130e-08,1.174425364860e-08,2.597567555310e-06,7.163981917410e-10,1.002411487180e-05,4.718727115580e-07,9.499830874050e-01,1.000000000000e+04,5.635593494030e+03,5.451962331370e+03,5.909332786190e+03,5.986969384200e+03,4.052849846820e+02,5.167930722380e+03,6.314342676640e+03,5.013554799480e+02,7.504713517360e-03,2.000000365770e+04,1.448594368140e+23,4.526617727400e+06
1.161824413320e-10,5.000036201190e-02,3.441719937120e-06,6.028567520440e-08,1.192154528050e-08,2.636760432370e-06,7.271919210410e-10,1.017500825890e-05,4.789920313980e-07,9.499828325730e-01,1.000000000000e+04,5.635598363520e+03,5.451924874120e+03,5.909339727730e+03,5.986974879490e+03,4.052836727170e+02,5.168203151740e+03,6.314340171150e+03,5.013759142600e+02,7.504713517360e-03,2.000000371290e+04,1.448594372140e+23,4.526625618350e+06
1.179351779520e-10,5.000036747760e-02,3.493645149870e-06,6.119474934480e-08,1.210149937920e-08,2.676541275940e-06,7.381471059440e-10,1.032816518680e-05,4.862181410810e-07,9.499825739180e-01,1.000000000000e+04,5.635603306070e+03,5.451886856200e+03,5.909346773130e+03,5.986980457150e+03,4.052823411460e+02,5.168471883850e+03,6.314337628170e+03,5.013966545920e+02,7.504713517360e-03,2.000000376900e+04,1.448594376200e+23,4.526633627650e+06
1.197142056210e-10,5.000037302540e-02,3.546349337460e-06,6.211744745110e-08,1.228415597520e-08,2.716918907730e-06,7.492661547020e-10,1.048361961260e-05,4.935526424580e-07,9.499823113830e-01,1.000000000000e+04,5.635608322780e+03,5.451848269250e+03,5.909353923950e+03,5.986986118440e+03,4.052809896780e+02,5.168736790320e+03,6.314335047150e+03,5.014177055190e+02,7.504713517360e-03,2.000000382590e+04,1.448594380320e+23,4.526641757060e+06
1.215199187050e-10,5.000037865650e-02,3.599844187420e-06,6.305397351620e-08,1.246955570210e-08,2.757902281860e-06,7.605515112820e-10,1.064140600340e-05,5.009971614040e-07,9.499820449100e-01,1.000000000000e+04,5.635613414770e+03,5.451809104770e+03,5.909361181760e+03,5.986991864600e+03,4.052796180160e+02,5.168997912180e+03,6.314332427520e+03,5.014390716850e+02,7.504713517360e-03,2.000000388370e+04,1.448594384500e+23,4.526650008390e+06
1.233527174860e-10,5.000038437230e-02,3.654141562710e-06,6.400453458140e-08,1.265773980620e-08,2.799500486800e-06,7.720056558890e-10,1.080155934300e-05,5.085533481850e-07,9.499817744390e-01,1.000000000000e+04,5.635618583170e+03,5.451769354140e+03,5.909368548160e+03,5.986997696900e+03,4.052782258600e+02,5.169255276470e+03,6.314329768720e+03,5.014607578010e+02,7.504713517360e-03,2.000000394230e+04,1.448594388750e+23,4.526658383460e+06
1.252130082480e-10,5.000039017390e-02,3.709253504290e-06,6.496934078270e-08,1.284875015530e-08,2.841722747440e-06,7.836311054940e-10,1.096411514040e-05,5.162228778190e-07,9.499814999100e-01,1.000000000000e+04,5.635623829120e+03,5.451729008590e+03,5.909376024770e+03,5.987003616640e+03,4.052768129050e+02,5.169509224360e+03,6.314327070150e+03,5.014827686510e+02,7.504713517360e-03,2.000000400180e+04,1.448594393060e+23,4.526666884130e+06
1.271012033720e-10,5.000039606280e-02,3.765192233870e-06,6.594860539620e-08,1.304262924830e-08,2.884578427120e-06,7.954304143800e-10,1.112910943710e-05,5.240074504510e-07,9.499812212630e-01,1.000000000000e+04,5.635629153790e+03,5.451688059260e+03,5.909383613220e+03,5.987009625120e+03,4.052753788410e+02,5.169759730900e+03,6.314324331210e+03,5.015051090900e+02,7.504713517360e-03,2.000000406220e+04,1.448594397430e+23,4.526675512290e+06
1.290177214220e-10,5.000040204010e-02,3.821970156550e-06,6.694254488490e-08,1.323942022490e-08,2.928077029680e-06,8.074061746800e-10,1.129657881560e-05,5.319087917280e-07,9.499809384360e-01,1.000000000000e+04,5.635634558350e+03,5.451646497110e+03,5.909391315200e+03,5.987015723670e+03,4.052739233540e+02,5.170006764180e+03,6.314321551320e+03,5.015277840430e+02,7.504713517360e-03,2.000000412350e+04,1.448594401870e+23,4.526684269850e+06
1.309629872440e-10,5.000040810720e-02,3.879599863610e-06,6.795137894650e-08,1.343916687510e-08,2.972228201630e-06,8.195610169370e-10,1.146656040710e-05,5.399286531790e-07,9.499806513660e-01,1.000000000000e+04,5.635640044010e+03,5.451604313020e+03,5.909399132400e+03,5.987021913650e+03,4.052724461270e+02,5.170250341780e+03,6.314318729860e+03,5.015507985110e+02,7.504713517360e-03,2.000000418570e+04,1.448594406380e+23,4.526693158740e+06
1.329374320520e-10,5.000041426550e-02,3.938094135320e-06,6.897533056110e-08,1.364191364900e-08,3.017041734230e-06,8.318976106600e-10,1.163909190020e-05,5.480688126110e-07,9.499803599890e-01,1.000000000000e+04,5.635645611990e+03,5.451561497680e+03,5.909407066520e+03,5.987028196410e+03,4.052709468340e+02,5.170490459040e+03,6.314315866200e+03,5.015741575680e+02,7.504713517360e-03,2.000000424890e+04,1.448594410950e+23,4.526702180930e+06
1.349414935330e-10,5.000042051630e-02,3.997465943740e-06,7.001462604060e-08,1.384770566710e-08,3.062527565710e-06,8.444186649010e-10,1.181421154860e-05,5.563310744940e-07,9.499800642410e-01,1.000000000000e+04,5.635651263520e+03,5.451518041680e+03,5.909415119330e+03,5.987034573360e+03,4.052694251490e+02,5.170727084590e+03,6.314312959720e+03,5.015978663630e+02,7.504713517360e-03,2.000000431300e+04,1.448594415600e+23,4.526711338430e+06
