t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
1.186326249340e-13,5.000000036940e-02,3.833133446430e-09,1.860267801170e-10,3.421297766900e-10,3.834100977590e-11,7.324423275820e-10,3.748534628910e-10,9.499999931460e-01,9.772774987150e-10,1.000000000000e+04,5.598921920080e+03,5.927830010160e+03,5.816650899670e+03,4.562935190980e+03,7.178110914090e+03,6.169694886990e+03,5.000015637840e+02,5.801616305440e+03,7.504713517360e-03,2.000000000380e+04,1.448594103480e+23,4.526095203610e+06
1.304121143080e-13,5.000000040600e-02,4.213730527520e-09,2.044980921170e-10,3.761011591520e-10,4.214803345310e-11,8.051693496720e-10,4.120741051000e-10,9.499999924660e-01,1.074315142910e-09,1.000000000000e+04,5.598947762630e+03,5.927829954550e+03,5.816650937790e+03,4.562934871680e+03,7.178110952810e+03,6.169694888040e+03,5.000017190580e+02,5.801616340610e+03,7.504713517360e-03,2.000000000420e+04,1.448594103510e+23,4.526095257450e+06
1.423682960220e-13,5.000000044330e-02,4.600036565450e-09,2.232464734070e-10,4.105821126700e-10,4.601216201010e-11,8.789872785240e-10,4.498530571040e-10,9.499999917750e-01,1.172808352610e-09,1.000000000000e+04,5.598967405910e+03,5.927829898110e+03,5.816650976480e+03,4.562934547600e+03,7.178110992100e+03,6.169694889100e+03,5.000018766610e+02,5.801616376310e+03,7.504713517360e-03,2.000000000450e+04,1.448594103540e+23,4.526095312090e+06
1.545038204630e-13,5.000000048100e-02,4.992137194610e-09,2.422760800120e-10,4.455802808190e-10,4.993425200580e-11,9.539124777850e-10,4.881986935560e-10,9.499999910740e-01,1.272778961320e-09,1.000000000000e+04,5.598982582580e+03,5.927829840820e+03,5.816651015750e+03,4.562934218650e+03,7.178111031990e+03,6.169694890170e+03,5.000020366290e+02,5.801616412550e+03,7.504713517360e-03,2.000000000490e+04,1.448594103570e+23,4.526095367560e+06
1.668213777700e-13,5.000000051940e-02,5.390119333870e-09,2.615911303020e-10,4.811034218300e-10,5.391517284700e-11,1.029961556550e-09,5.271195147260e-10,9.499999903630e-01,1.374249130040e-09,1.000000000000e+04,5.598995035810e+03,5.927829782680e+03,5.816651055610e+03,4.562933884780e+03,7.178111072480e+03,6.169694891260e+03,5.000021989950e+02,5.801616449330e+03,7.504713517360e-03,2.000000000530e+04,1.448594103590e+23,4.526095423860e+06
1.793236984360e-13,5.000000055830e-02,5.794071205910e-09,2.811959059190e-10,5.171594103050e-10,5.795580698100e-11,1.107151373070e-09,5.666241483910e-10,9.499999896400e-01,1.477241352210e-09,1.000000000000e+04,5.599006754630e+03,5.927829723660e+03,5.816651096060e+03,4.562933545890e+03,7.178111113570e+03,6.169694892370e+03,5.000023637970e+02,5.801616486660e+03,7.504713517360e-03,2.000000000570e+04,1.448594103620e+23,4.526095481000e+06
1.920135539130e-13,5.000000059780e-02,6.204082356740e-09,3.010947527290e-10,5.537562389670e-10,6.205705009160e-11,1.185499038440e-09,6.067213517440e-10,9.499999889070e-01,1.581778458650e-09,1.000000000000e+04,5.599014624270e+03,5.927829663760e+03,5.816651137130e+03,4.562933201920e+03,7.178111155290e+03,6.169694893500e+03,5.000025310710e+02,5.801616524550e+03,7.504713517360e-03,2.000000000610e+04,1.448594103650e+23,4.526095539000e+06
2.048937572210e-13,5.000000063790e-02,6.620243675570e-09,3.212920817880e-10,5.909020204290e-10,6.621981129730e-11,1.265021920460e-09,6.474200133340e-10,9.499999881630e-01,1.687883622660e-09,1.000000000000e+04,5.599021262270e+03,5.927829602950e+03,5.816651178810e+03,4.562932852790e+03,7.178111197620e+03,6.169694894640e+03,5.000027008540e+02,5.801616563010e+03,7.504713517360e-03,2.000000000650e+04,1.448594103680e+23,4.526095597860e+06
2.179671635800e-13,5.000000067860e-02,7.042647414930e-09,3.417923703150e-10,6.286049889950e-10,7.044501335270e-11,1.345737647420e-09,6.887291550430e-10,9.499999874080e-01,1.795580365130e-09,1.000000000000e+04,5.599028343380e+03,5.927829541240e+03,5.816651221110e+03,4.562932498420e+03,7.178111240590e+03,6.169694895800e+03,5.000028731840e+02,5.801616602050e+03,7.504713517360e-03,2.000000000700e+04,1.448594103710e+23,4.526095657620e+06
2.312366710330e-13,5.000000071990e-02,7.471387211160e-09,3.626001626890e-10,6.668735024820e-10,7.473359285350e-11,1.427664112050e-09,7.306579340760e-10,9.499999866410e-01,1.904892559770e-09,1.000000000000e+04,5.599035321690e+03,5.927829478600e+03,5.816651264050e+03,4.562932138740e+03,7.178111284210e+03,6.169694896970e+03,5.000030480990e+02,5.801616641670e+03,7.504713517360e-03,2.000000000740e+04,1.448594103740e+23,4.526095718260e+06
2.447052210990e-13,5.000000076190e-02,7.906558105140e-09,3.837200714520e-10,7.057160440770e-10,7.908650044370e-11,1.510819475460e-09,7.732156450010e-10,9.499999858630e-01,2.015844438380e-09,1.000000000000e+04,5.599040927440e+03,5.927829415020e+03,5.816651307630e+03,4.562931773660e+03,7.178111328480e+03,6.169694898170e+03,5.000032256370e+02,5.801616681890e+03,7.504713517360e-03,2.000000000780e+04,1.448594103770e+23,4.526095779820e+06
2.583757994150e-13,5.000000080440e-02,8.348256563350e-09,4.051567783350e-10,7.451412242140e-10,8.350470102630e-11,1.595222171200e-09,8.164117218020e-10,9.499999850730e-01,2.128460596280e-09,1.000000000000e+04,5.599047027670e+03,5.927829350490e+03,5.816651351870e+03,4.562931403110e+03,7.178111373410e+03,6.169694899380e+03,5.000034058390e+02,5.801616722710e+03,7.504713517360e-03,2.000000000830e+04,1.448594103810e+23,4.526095842300e+06
2.722514364070e-13,5.000000084760e-02,8.796580499280e-09,4.269150352940e-10,7.851577824820e-10,8.798917397740e-11,1.680890909300e-09,8.602557399730e-10,9.499999842720e-01,2.242765997660e-09,1.000000000000e+04,5.599054141050e+03,5.927829284980e+03,5.816651396770e+03,4.562931027000e+03,7.178111419020e+03,6.169694900610e+03,5.000035887430e+02,5.801616764140e+03,7.504713517360e-03,2.000000000870e+04,1.448594103840e+23,4.526095905720e+06
2.863352079530e-13,5.000000089150e-02,9.251629295130e-09,4.489996655660e-10,8.257745895670e-10,9.254091336330e-11,1.767844680460e-09,9.047574186410e-10,9.499999834580e-01,2.358785981230e-09,1.000000000000e+04,5.599059593480e+03,5.927829218500e+03,5.816651442340e+03,4.562930645250e+03,7.178111465320e+03,6.169694901850e+03,5.000037743910e+02,5.801616806190e+03,7.504713517360e-03,2.000000000910e+04,1.448594103870e+23,4.526095970090e+06
3.006302360720e-13,5.000000093600e-02,9.713503823810e-09,4.714155647320e-10,8.670006492150e-10,9.716092816060e-11,1.856102760230e-09,9.499266227210e-10,9.499999826320e-01,2.476546265740e-09,1.000000000000e+04,5.599065221010e+03,5.927829151020e+03,5.816651488600e+03,4.562930257770e+03,7.178111512300e+03,6.169694903120e+03,5.000039628240e+02,5.801616848880e+03,7.504713517360e-03,2.000000000960e+04,1.448594103900e+23,4.526096035430e+06
