t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,X_O2_13,X_O2_14,X_O2_15,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,Tg_13,Tg_14,Tg_15,rho,p,n,E
2.679010496710e-05,9.999868957960e-01,2.065943721770e-06,2.954455427790e-06,2.503604427070e-06,1.927412690440e-06,1.324483059430e-06,8.939793167460e-07,5.859312206700e-07,3.824433310780e-07,2.672830459280e-07,1.169093548990e-07,4.918624270320e-08,2.025377028700e-08,8.473301429750e-09,2.951422772050e-09,8.938259137930e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000010e+04,1.000000000010e+04,1.000000000010e+04,1.000000000010e+04,1.000000000010e+04,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
2.719195655160e-05,9.999868957960e-01,2.065943721790e-06,2.954455427800e-06,2.503604427080e-06,1.927412690450e-06,1.324483059440e-06,8.939793167500e-07,5.859312206720e-07,3.824433310780e-07,2.672830459290e-07,1.169093548990e-07,4.918624270320e-08,2.025377028700e-08,8.473301429750e-09,2.951422772050e-09,8.938259137930e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000010e+04,1.000000000010e+04,1.000000000010e+04,1.000000000010e+04,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
2.759983590990e-05,9.999868957960e-01,2.065943721800e-06,2.954455427820e-06,2.503604427100e-06,1.927412690460e-06,1.324483059440e-06,8.939793167530e-07,5.859312206740e-07,3.824433310790e-07,2.672830459290e-07,1.169093548990e-07,4.918624270330e-08,2.025377028700e-08,8.473301429760e-09,2.951422772050e-09,8.938259137930e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000010e+04,1.000000000010e+04,1.000000000000e+04,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
2.801383345850e-05,9.999868957960e-01,2.065943721810e-06,2.954455427840e-06,2.503604427110e-06,1.927412690470e-06,1.324483059450e-06,8.939793167570e-07,5.859312206760e-07,3.824433310800e-07,2.672830459290e-07,1.169093548990e-07,4.918624270330e-08,2.025377028700e-08,8.473301429760e-09,2.951422772050e-09,8.938259137930e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000010e+04,1.000000000010e+04,1.000000000000e+04,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
2.843404097040e-05,9.999868957960e-01,2.065943721830e-06,2.954455427860e-06,2.503604427130e-06,1.927412690480e-06,1.324483059460e-06,8.939793167610e-07,5.859312206780e-07,3.824433310810e-07,2.672830459300e-07,1.169093548990e-07,4.918624270330e-08,2.025377028700e-08,8.473301429760e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000010e+04,1.000000000000e+04,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
2.886055159500e-05,9.999868957960e-01,2.065943721840e-06,2.954455427880e-06,2.503604427140e-06,1.927412690490e-06,1.324483059460e-06,8.939793167650e-07,5.859312206800e-07,3.824433310820e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999980e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
2.929345987890e-05,9.999868957960e-01,2.065943721850e-06,2.954455427890e-06,2.503604427150e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
2.973286178710e-05,9.999868957960e-01,2.065943721850e-06,2.954455427890e-06,2.503604427150e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.017885472390e-05,9.999868957960e-01,2.065943721850e-06,2.954455427890e-06,2.503604427150e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.063153755470e-05,9.999868957960e-01,2.065943721850e-06,2.954455427890e-06,2.503604427150e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.109101062800e-05,9.999868957960e-01,2.065943721850e-06,2.954455427890e-06,2.503604427150e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.155737579750e-05,9.999868957960e-01,2.065943721850e-06,2.954455427890e-06,2.503604427150e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.203073644440e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427150e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.251119750110e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.299886547360e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.349384846570e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.399625620270e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.450620005570e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167680e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.502379306660e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.554914997260e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.608238723220e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.662362305070e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.717297740640e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.773057207750e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.829653066870e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.887097863870e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
3.945404332830e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.004585398820e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.064654180800e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.125623994510e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206810e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.187508355430e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206820e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.250320981760e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206820e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.314075797490e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206820e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.378786935450e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206820e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.444468740480e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206820e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.511135772590e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206820e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
4.578802810180e-05,9.999868957960e-01,2.065943721850e-06,2.954455427900e-06,2.503604427160e-06,1.927412690500e-06,1.324483059470e-06,8.939793167690e-07,5.859312206820e-07,3.824433310830e-07,2.672830459300e-07,1.169093548990e-07,4.918624270340e-08,2.025377028700e-08,8.473301429770e-09,2.951422772050e-09,8.938259137940e-10,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,9.999999999970e+03,1.000000000010e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,1.000000000000e+04,7.504713517360e-03,3.899948894270e+04,2.824721485530e+23,2.322000081180e+07
