t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,X_O2_13,X_O2_14,X_O2_15,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,Tg_13,Tg_14,Tg_15,rho,p,n,E
1.070272166830e-13,5.000000015240e-02,5.274217223510e-01,2.949259468430e-01,9.251808869350e-02,2.636511940900e-02,6.618973928340e-03,1.638246370020e-03,3.909384746170e-04,9.269188393650e-05,2.333569488050e-05,4.088979864610e-06,7.036290924280e-07,1.194727388720e-07,2.077983656990e-08,2.959735422330e-09,3.785939300060e-10,1.000000000000e+04,4.000000044470e+03,4.000000049990e+03,4.000000069370e+03,4.000000104260e+03,4.000000192430e+03,4.000000388400e+03,4.000000801770e+03,4.000001607050e+03,4.000002188680e+03,4.000007706500e+03,4.000014968960e+03,4.000023932910e+03,4.000038797140e+03,4.000065659750e+03,4.000075004540e+03,9.380891896690e-04,2.500000000200e+03,1.810742629150e+22,6.227854743010e+06
1.186326249340e-13,5.000000016890e-02,5.274217215930e-01,2.949259469700e-01,9.251808896480e-02,2.636511958660e-02,6.618974014910e-03,1.638246411700e-03,3.909384944690e-04,9.269189340420e-05,2.333569944650e-05,4.088981434430e-06,7.036296525580e-07,1.194729237320e-07,2.077989355060e-08,2.959749565810e-09,3.785967236900e-10,1.000000000000e+04,4.000000049300e+03,4.000000055410e+03,4.000000076900e+03,4.000000115570e+03,4.000000213300e+03,4.000000430520e+03,4.000000888710e+03,4.000001781310e+03,4.000002426010e+03,4.000008542150e+03,4.000016592110e+03,4.000026528070e+03,4.000043004120e+03,4.000072779650e+03,4.000083137870e+03,9.380891896690e-04,2.500000000220e+03,1.810742629170e+22,6.227854746970e+06
1.304121143080e-13,5.000000018570e-02,5.274217208250e-01,2.949259470990e-01,9.251808924020e-02,2.636511976700e-02,6.618974102780e-03,1.638246454010e-03,3.909385146180e-04,9.269190301390e-05,2.333570408100e-05,4.088983027800e-06,7.036302210890e-07,1.194731113650e-07,2.077995138590e-08,2.959763921430e-09,3.785995592800e-10,1.000000000000e+04,4.000000054190e+03,4.000000060910e+03,4.000000084530e+03,4.000000127040e+03,4.000000234480e+03,4.000000473270e+03,4.000000976950e+03,4.000001958180e+03,4.000002666900e+03,4.000009390330e+03,4.000018239610e+03,4.000029162150e+03,4.000047274190e+03,4.000080006300e+03,4.000091393100e+03,9.380891896690e-04,2.500000000240e+03,1.810742629180e+22,6.227854750990e+06
1.423682960220e-13,5.000000020270e-02,5.274217200450e-01,2.949259472300e-01,9.251808951980e-02,2.636511995000e-02,6.618974191970e-03,1.638246496950e-03,3.909385350700e-04,9.269191276770e-05,2.333570878490e-05,4.088984645080e-06,7.036307981490e-07,1.194733018120e-07,2.078001008880e-08,2.959778492400e-09,3.786024374030e-10,1.000000000000e+04,4.000000059160e+03,4.000000066490e+03,4.000000092280e+03,4.000000138690e+03,4.000000255970e+03,4.000000516660e+03,4.000001066520e+03,4.000002137710e+03,4.000002911400e+03,4.000010251240e+03,4.000019911820e+03,4.000031835740e+03,4.000051608300e+03,4.000087341300e+03,4.000099772060e+03,9.380891896690e-04,2.500000000260e+03,1.810742629200e+22,6.227854755060e+06
1.545038204630e-13,5.000000022000e-02,5.274217192530e-01,2.949259473630e-01,9.251808980350e-02,2.636512013580e-02,6.618974282490e-03,1.638246540530e-03,3.909385558290e-04,9.269192266790e-05,2.333571355950e-05,4.088986286610e-06,7.036313838650e-07,1.194734951160e-07,2.078006967230e-08,2.959793281920e-09,3.786053586980e-10,1.000000000000e+04,4.000000064200e+03,4.000000072160e+03,4.000000100150e+03,4.000000150510e+03,4.000000277790e+03,4.000000560700e+03,4.000001157430e+03,4.000002319930e+03,4.000003159570e+03,4.000011125060e+03,4.000021609110e+03,4.000034549430e+03,4.000056007400e+03,4.000094786270e+03,4.000108276610e+03,9.380891896690e-04,2.500000000280e+03,1.810742629210e+22,6.227854759200e+06
1.668213777700e-13,5.000000023750e-02,5.274217184490e-01,2.949259474990e-01,9.251809009150e-02,2.636512032430e-02,6.618974374370e-03,1.638246584770e-03,3.909385768990e-04,9.269193271660e-05,2.333571840570e-05,4.088987952760e-06,7.036319783660e-07,1.194736913200e-07,2.078013014940e-08,2.959808293290e-09,3.786083238130e-10,1.000000000000e+04,4.000000069320e+03,4.000000077910e+03,4.000000108130e+03,4.000000162510e+03,4.000000299940e+03,4.000000605400e+03,4.000001249700e+03,4.000002504880e+03,4.000003411460e+03,4.000012011980e+03,4.000023331860e+03,4.000037303810e+03,4.000060472470e+03,4.000102342870e+03,4.000116908620e+03,9.380891896690e-04,2.500000000300e+03,1.810742629230e+22,6.227854763400e+06
1.793236984360e-13,5.000000025530e-02,5.274217176330e-01,2.949259476360e-01,9.251809038380e-02,2.636512051570e-02,6.618974467630e-03,1.638246629670e-03,3.909385982850e-04,9.269194291590e-05,2.333572332450e-05,4.088989643910e-06,7.036325817850e-07,1.194738904660e-07,2.078019153380e-08,2.959823529830e-09,3.786113334040e-10,1.000000000000e+04,4.000000074520e+03,4.000000083750e+03,4.000000116230e+03,4.000000174690e+03,4.000000322420e+03,4.000000650770e+03,4.000001343360e+03,4.000002692610e+03,4.000003667130e+03,4.000012912210e+03,4.000025080440e+03,4.000040099510e+03,4.000065004500e+03,4.000110012760e+03,4.000125670010e+03,9.380891896690e-04,2.500000000330e+03,1.810742629250e+22,6.227854767670e+06
1.920135539130e-13,5.000000027340e-02,5.274217168050e-01,2.949259477750e-01,9.251809068050e-02,2.636512071000e-02,6.618974562290e-03,1.638246675240e-03,3.909386199920e-04,9.269195326830e-05,2.333572831720e-05,4.088991360420e-06,7.036331942550e-07,1.194740926000e-07,2.078025383890e-08,2.959838994920e-09,3.786143881390e-10,1.000000000000e+04,4.000000079790e+03,4.000000089680e+03,4.000000124460e+03,4.000000187050e+03,4.000000345240e+03,4.000000696820e+03,4.000001438420e+03,4.000002883150e+03,4.000003926630e+03,4.000013825950e+03,4.000026855260e+03,4.000042937130e+03,4.000069604480e+03,4.000117797650e+03,4.000134562710e+03,9.380891896690e-04,2.500000000350e+03,1.810742629260e+22,6.227854772000e+06
2.048937572210e-13,5.000000029170e-02,5.274217159640e-01,2.949259479160e-01,9.251809098160e-02,2.636512090720e-02,6.618974658370e-03,1.638246721500e-03,3.909386420250e-04,9.269196377600e-05,2.333573338470e-05,4.088993102690e-06,7.036338159130e-07,1.194742977660e-07,2.078031707860e-08,2.959854691980e-09,3.786174886950e-10,1.000000000000e+04,4.000000085140e+03,4.000000095690e+03,4.000000132810e+03,4.000000199600e+03,4.000000368390e+03,4.000000743560e+03,4.000001534910e+03,4.000003076550e+03,4.000004190030e+03,4.000014753380e+03,4.000028656690e+03,4.000045817320e+03,4.000074273460e+03,4.000125699260e+03,4.000143588690e+03,9.380891896690e-04,2.500000000370e+03,1.810742629280e+22,6.227854776390e+06
2.179671635800e-13,5.000000031030e-02,5.274217151110e-01,2.949259480600e-01,9.251809128720e-02,2.636512110730e-02,6.618974755890e-03,1.638246768450e-03,3.909386643880e-04,9.269197444130e-05,2.333573852830e-05,4.088994871080e-06,7.036344468950e-07,1.194745060090e-07,2.078038126690e-08,2.959870624500e-09,3.786206357600e-10,1.000000000000e+04,4.000000090570e+03,4.000000101800e+03,4.000000141280e+03,4.000000212330e+03,4.000000391900e+03,4.000000791010e+03,4.000001632850e+03,4.000003272850e+03,4.000004457370e+03,4.000015694730e+03,4.000030485150e+03,4.000048740700e+03,4.000079012440e+03,4.000133719330e+03,4.000152749950e+03,9.380891896690e-04,2.500000000400e+03,1.810742629300e+22,6.227854780850e+06
2.312366710330e-13,5.000000032920e-02,5.274217142450e-01,2.949259482050e-01,9.251809159750e-02,2.636512131040e-02,6.618974854870e-03,1.638246816110e-03,3.909386870860e-04,9.269198526650e-05,2.333574374900e-05,4.088996666000e-06,7.036350873410e-07,1.194747173760e-07,2.078044641800e-08,2.959886796010e-09,3.786238300300e-10,1.000000000000e+04,4.000000096090e+03,4.000000108000e+03,4.000000149880e+03,4.000000225260e+03,4.000000415760e+03,4.000000839160e+03,4.000001732250e+03,4.000003472100e+03,4.000004728730e+03,4.000016650200e+03,4.000032341030e+03,4.000051707920e+03,4.000083822490e+03,4.000141859640e+03,4.000162048510e+03,9.380891896690e-04,2.500000000420e+03,1.810742629320e+22,6.227854785380e+06
2.447052210990e-13,5.000000034840e-02,5.274217133660e-01,2.949259483530e-01,9.251809191240e-02,2.636512151660e-02,6.618974955340e-03,1.638246864480e-03,3.909387101250e-04,9.269199625420e-05,2.333574904800e-05,4.088998487850e-06,7.036357373950e-07,1.194749319140e-07,2.078051254630e-08,2.959903210090e-09,3.786270722140e-10,1.000000000000e+04,4.000000101690e+03,4.000000114290e+03,4.000000158610e+03,4.000000238380e+03,4.000000439970e+03,4.000000888040e+03,4.000001833150e+03,4.000003674330e+03,4.000005004160e+03,4.000017620000e+03,4.000034224740e+03,4.000054719650e+03,4.000088704670e+03,4.000150122000e+03,4.000171486420e+03,9.380891896690e-04,2.500000000450e+03,1.810742629330e+22,6.227854789970e+06
2.583757994150e-13,5.000000036790e-02,5.274217124740e-01,2.949259485030e-01,9.251809223200e-02,2.636512172590e-02,6.618975057320e-03,1.638246913580e-03,3.909387335100e-04,9.269200740660e-05,2.333575442650e-05,4.089000337020e-06,7.036363971990e-07,1.194751496690e-07,2.078057966660e-08,2.959919870380e-09,3.786303630320e-10,1.000000000000e+04,4.000000107370e+03,4.000000120670e+03,4.000000167480e+03,4.000000251700e+03,4.000000464550e+03,4.000000937650e+03,4.000001935560e+03,4.000003879600e+03,4.000005283720e+03,4.000018604350e+03,4.000036136710e+03,4.000057776540e+03,4.000093660070e+03,4.000158508230e+03,4.000181065770e+03,9.380891896690e-04,2.500000000470e+03,1.810742629350e+22,6.227854794630e+06
2.722514364070e-13,5.000000038760e-02,5.274217115690e-01,2.949259486550e-01,9.251809255640e-02,2.636512193830e-02,6.618975160820e-03,1.638246963410e-03,3.909387572450e-04,9.269201872640e-05,2.333575988570e-05,4.089002213940e-06,7.036370669010e-07,1.194753706910e-07,2.078064779370e-08,2.959936780570e-09,3.786337032110e-10,1.000000000000e+04,4.000000113130e+03,4.000000127150e+03,4.000000176470e+03,4.000000265210e+03,4.000000489500e+03,4.000000988000e+03,4.000002039500e+03,4.000004087950e+03,4.000005567470e+03,4.000019603460e+03,4.000038077360e+03,4.000060879280e+03,4.000098689770e+03,4.000167020190e+03,4.000190788690e+03,9.380891896690e-04,2.500000000500e+03,1.810742629370e+22,6.227854799360e+06
2.863352079530e-13,5.000000040770e-02,5.274217106500e-01,2.949259488090e-01,9.251809288570e-02,2.636512215390e-02,6.618975265880e-03,1.638247013990e-03,3.909387813360e-04,9.269203021590e-05,2.333576542670e-05,4.089004119000e-06,7.036377466470e-07,1.194755950280e-07,2.078071694270e-08,2.959953944420e-09,3.786370934940e-10,1.000000000000e+04,4.000000118980e+03,4.000000133730e+03,4.000000185600e+03,4.000000278930e+03,4.000000514820e+03,4.000001039110e+03,4.000002145010e+03,4.000004299420e+03,4.000005855480e+03,4.000020617560e+03,4.000040047110e+03,4.000064028560e+03,4.000103794890e+03,4.000175659750e+03,4.000200657320e+03,9.380891896690e-04,2.500000000520e+03,1.810742629390e+22,6.227854804170e+06
3.006302360720e-13,5.000000042800e-02,5.274217097170e-01,2.949259489660e-01,9.251809321990e-02,2.636512237270e-02,6.618975372510e-03,1.638247065330e-03,3.909388057890e-04,9.269204187780e-05,2.333577105090e-05,4.089006052640e-06,7.036384365910e-07,1.194758227310e-07,2.078078712900e-08,2.959971365730e-09,3.786405346300e-10,1.000000000000e+04,4.000000124930e+03,4.000000140410e+03,4.000000194860e+03,4.000000292860e+03,4.000000540530e+03,4.000001090990e+03,4.000002252100e+03,4.000004514060e+03,4.000006147810e+03,4.000021646870e+03,4.000042046410e+03,4.000067225070e+03,4.000108976570e+03,4.000184428850e+03,4.000210673830e+03,9.380891896690e-04,2.500000000550e+03,1.810742629410e+22,6.227854809040e+06
3.151396896130e-13,5.000000044870e-02,5.274217087700e-01,2.949259491250e-01,9.251809355910e-02,2.636512259490e-02,6.618975480740e-03,1.638247117440e-03,3.909388306080e-04,9.269205371460e-05,2.333577675950e-05,4.089008015290e-06,7.036391368830e-07,1.194760538480e-07,2.078085836800e-08,2.959989048350e-09,3.786440273840e-10,1.000000000000e+04,4.000000130950e+03,4.000000147180e+03,4.000000204270e+03,4.000000306990e+03,4.000000566610e+03,4.000001143650e+03,4.000002360790e+03,4.000004731930e+03,4.000006444520e+03,4.000022691620e+03,4.000044075700e+03,4.000070469510e+03,4.000114235950e+03,4.000193329410e+03,4.000220840460e+03,9.380891896690e-04,2.500000000580e+03,1.810742629430e+22,6.227854813990e+06
3.298667849570e-13,5.000000046970e-02,5.274217078090e-01,2.949259492870e-01,9.251809390340e-02,2.636512282030e-02,6.618975590600e-03,1.638247170330e-03,3.909388558000e-04,9.269206572890e-05,2.333578255360e-05,4.089010007370e-06,7.036398476790e-07,1.194762884330e-07,2.078093067560e-08,2.960006996220e-09,3.786475725290e-10,1.000000000000e+04,4.000000137070e+03,4.000000154060e+03,4.000000213810e+03,4.000000321340e+03,4.000000593090e+03,4.000001197090e+03,4.000002471110e+03,4.000004953060e+03,4.000006745690e+03,4.000023752030e+03,4.000046135420e+03,4.000073762620e+03,4.000119574200e+03,4.000202363400e+03,4.000231159430e+03,9.380891896690e-04,2.500000000600e+03,1.810742629450e+22,6.227854819020e+06
3.448147867320e-13,5.000000049090e-02,5.274217068330e-01,2.949259494510e-01,9.251809425290e-02,2.636512304920e-02,6.618975702100e-03,1.638247224020e-03,3.909388813700e-04,9.269207792350e-05,2.333578843470e-05,4.089012029340e-06,7.036405691380e-07,1.194765265360e-07,2.078100406780e-08,2.960025213300e-09,3.786511708510e-10,1.000000000000e+04,4.000000143290e+03,4.000000161040e+03,4.000000223500e+03,4.000000335900e+03,4.000000619970e+03,4.000001251340e+03,4.000002583090e+03,4.000005177510e+03,4.000007051370e+03,4.000024828360e+03,4.000048226040e+03,4.000077105110e+03,4.000124992490e+03,4.000211532830e+03,4.000241633040e+03,9.380891896690e-04,2.500000000630e+03,1.810742629470e+22,6.227854824110e+06
3.599870085330e-13,5.000000051250e-02,5.274217058430e-01,2.949259496170e-01,9.251809460760e-02,2.636512328140e-02,6.618975815280e-03,1.638247278510e-03,3.909389073230e-04,9.269209030100e-05,2.333579440400e-05,4.089014081630e-06,7.036413014180e-07,1.194767682110e-07,2.078107856090e-08,2.960043703640e-09,3.786548231470e-10,1.000000000000e+04,4.000000149590e+03,4.000000168130e+03,4.000000233340e+03,4.000000350680e+03,4.000000647250e+03,4.000001306400e+03,4.000002696750e+03,4.000005405320e+03,4.000007361630e+03,4.000025920830e+03,4.000050348010e+03,4.000080497730e+03,4.000130492040e+03,4.000220839720e+03,4.000252263600e+03,9.380891896690e-04,2.500000000660e+03,1.810742629490e+22,6.227854829290e+06
3.753868136610e-13,5.000000053450e-02,5.274217048380e-01,2.949259497860e-01,9.251809496770e-02,2.636512351720e-02,6.618975930150e-03,1.638247333810e-03,3.909389336660e-04,9.269210286420e-05,2.333580046290e-05,4.089016164710e-06,7.036420446830e-07,1.194770135110e-07,2.078115417150e-08,2.960062471330e-09,3.786585302290e-10,1.000000000000e+04,4.000000155990e+03,4.000000175320e+03,4.000000243320e+03,4.000000365680e+03,4.000000674940e+03,4.000001362280e+03,4.000002812120e+03,4.000005636550e+03,4.000007676550e+03,4.000027029680e+03,4.000052501810e+03,4.000083941230e+03,4.000136074050e+03,4.000230286140e+03,4.000263053460e+03,9.380891896690e-04,2.500000000690e+03,1.810742629510e+22,6.227854834540e+06
3.910176158650e-13,5.000000055670e-02,5.274217038180e-01,2.949259499580e-01,9.251809533310e-02,2.636512375650e-02,6.618976046750e-03,1.638247389950e-03,3.909389604030e-04,9.269211561580e-05,2.333580661260e-05,4.089018279040e-06,7.036427990970e-07,1.194772624900e-07,2.078123091610e-08,2.960081520540e-09,3.786622929160e-10,1.000000000000e+04,4.000000162490e+03,4.000000182620e+03,4.000000253450e+03,4.000000380910e+03,4.000000703040e+03,4.000001419010e+03,4.000002929210e+03,4.000005871260e+03,4.000007996200e+03,4.000028155170e+03,4.000054687910e+03,4.000087436380e+03,4.000141739760e+03,4.000239874160e+03,4.000274005000e+03,9.380891896690e-04,2.500000000710e+03,1.810742629530e+22,6.227854839870e+06
4.068828801030e-13,5.000000057930e-02,5.274217027830e-01,2.949259501320e-01,9.251809570410e-02,2.636512399930e-02,6.618976165090e-03,1.638247446930e-03,3.909389875420e-04,9.269212855870e-05,2.333581285460e-05,4.089020425080e-06,7.036435648260e-07,1.194775152050e-07,2.078130881200e-08,2.960100855490e-09,3.786661120440e-10,1.000000000000e+04,4.000000169080e+03,4.000000190030e+03,4.000000263740e+03,4.000000396360e+03,4.000000731570e+03,4.000001476580e+03,4.000003048060e+03,4.000006109480e+03,4.000008320640e+03,4.000029297540e+03,4.000056906810e+03,4.000090983940e+03,4.000147490430e+03,4.000249605930e+03,4.000285120650e+03,9.380891896690e-04,2.500000000740e+03,1.810742629550e+22,6.227854845280e+06
4.229861233050e-13,5.000000060220e-02,5.274217017320e-01,2.949259503080e-01,9.251809608050e-02,2.636512424580e-02,6.618976285210e-03,1.638247504760e-03,3.909390150880e-04,9.269214169570e-05,2.333581919020e-05,4.089022603310e-06,7.036443420420e-07,1.194777717090e-07,2.078138787620e-08,2.960120480460e-09,3.786699884590e-10,1.000000000000e+04,4.000000175770e+03,4.000000197550e+03,4.000000274170e+03,4.000000412050e+03,4.000000760520e+03,4.000001535020e+03,4.000003168690e+03,4.000006351270e+03,4.000008649940e+03,4.000030457040e+03,4.000059158980e+03,4.000094584710e+03,4.000153327330e+03,4.000259483580e+03,4.000296402850e+03,9.380891896690e-04,2.500000000770e+03,1.810742629570e+22,6.227854850780e+06
4.393309151550e-13,5.000000062550e-02,5.274217006660e-01,2.949259504880e-01,9.251809646270e-02,2.636512449610e-02,6.618976407140e-03,1.638247563460e-03,3.909390430470e-04,9.269215502980e-05,2.333582562080e-05,4.089024814220e-06,7.036451309160e-07,1.194780320620e-07,2.078146812650e-08,2.960140399810e-09,3.786739230200e-10,1.000000000000e+04,4.000000182560e+03,4.000000205190e+03,4.000000284770e+03,4.000000427970e+03,4.000000789910e+03,4.000001594340e+03,4.000003291140e+03,4.000006596690e+03,4.000008984190e+03,4.000031633940e+03,4.000061444930e+03,4.000098239480e+03,4.000159251750e+03,4.000269509310e+03,4.000307854110e+03,9.380891896690e-04,2.500000000800e+03,1.810742629590e+22,6.227854856350e+06
4.559208788820e-13,5.000000064910e-02,5.274216995830e-01,2.949259506700e-01,9.251809685050e-02,2.636512475000e-02,6.618976530890e-03,1.638247623050e-03,3.909390714250e-04,9.269216856380e-05,2.333583214790e-05,4.089027058290e-06,7.036459316230e-07,1.194782963200e-07,2.078154958050e-08,2.960160617940e-09,3.786779166000e-10,1.000000000000e+04,4.000000189460e+03,4.000000212940e+03,4.000000295520e+03,4.000000444130e+03,4.000000819730e+03,4.000001654540e+03,4.000003415420e+03,4.000006845800e+03,4.000009323440e+03,4.000032828490e+03,4.000063765180e+03,4.000101949060e+03,4.000165265010e+03,4.000279685330e+03,4.000319476950e+03,9.380891896690e-04,2.500000000830e+03,1.810742629610e+22,6.227854862010e+06
4.727596920650e-13,5.000000067310e-02,5.274216984840e-01,2.949259508540e-01,9.251809724420e-02,2.636512500780e-02,6.618976656500e-03,1.638247683520e-03,3.909391002290e-04,9.269218230090e-05,2.333583877290e-05,4.089029336020e-06,7.036467443410e-07,1.194785645410e-07,2.078163225630e-08,2.960181139350e-09,3.786819700830e-10,1.000000000000e+04,4.000000196450e+03,4.000000220800e+03,4.000000306440e+03,4.000000460540e+03,4.000000850010e+03,4.000001715650e+03,4.000003541560e+03,4.000007098640e+03,4.000009667790e+03,4.000034040950e+03,4.000066120220e+03,4.000105714270e+03,4.000171368430e+03,4.000290013890e+03,4.000331273940e+03,9.380891896690e-04,2.500000000860e+03,1.810742629640e+22,6.227854867750e+06
4.898510874460e-13,5.000000069740e-02,5.274216973690e-01,2.949259510420e-01,9.251809764380e-02,2.636512526940e-02,6.618976783990e-03,1.638247744900e-03,3.909391294650e-04,9.269219624410e-05,2.333584549720e-05,4.089031647910e-06,7.036475692490e-07,1.194788367860e-07,2.078171617220e-08,2.960201968580e-09,3.786860843680e-10,1.000000000000e+04,4.000000203550e+03,4.000000228780e+03,4.000000317510e+03,4.000000477190e+03,4.000000880740e+03,4.000001777680e+03,4.000003669600e+03,4.000007355270e+03,4.000010017300e+03,4.000035271610e+03,4.000068510580e+03,4.000109535950e+03,4.000177563380e+03,4.000300497280e+03,4.000343247690e+03,9.380891896690e-04,2.500000000890e+03,1.810742629660e+22,6.227854873580e+06
5.071988537580e-13,5.000000072210e-02,5.274216962370e-01,2.949259512320e-01,9.251809804940e-02,2.636512553500e-02,6.618976913390e-03,1.638247807210e-03,3.909391591400e-04,9.269221039640e-05,2.333585232250e-05,4.089033994490e-06,7.036484065310e-07,1.194791131150e-07,2.078180134690e-08,2.960223110250e-09,3.786902603680e-10,1.000000000000e+04,4.000000210760e+03,4.000000236890e+03,4.000000328760e+03,4.000000494090e+03,4.000000911930e+03,4.000001840630e+03,4.000003799550e+03,4.000007615750e+03,4.000010372060e+03,4.000036520720e+03,4.000070936800e+03,4.000113414950e+03,4.000183851210e+03,4.000311137830e+03,4.000355400840e+03,9.380891896690e-04,2.500000000930e+03,1.810742629680e+22,6.227854879500e+06
5.248068365640e-13,5.000000074720e-02,5.274216950880e-01,2.949259514250e-01,9.251809846110e-02,2.636512580460e-02,6.618977044740e-03,1.638247870440e-03,3.909391892590e-04,9.269222476100e-05,2.333585925010e-05,4.089036376260e-06,7.036492563720e-07,1.194793935880e-07,2.078188779920e-08,2.960244569040e-09,3.786944990080e-10,1.000000000000e+04,4.000000218080e+03,4.000000245110e+03,4.000000340170e+03,4.000000511240e+03,4.000000943590e+03,4.000001904530e+03,4.000003931460e+03,4.000007880140e+03,4.000010732130e+03,4.000037788570e+03,4.000073399400e+03,4.000117352110e+03,4.000190233320e+03,4.000321937870e+03,4.000367736080e+03,9.380891896690e-04,2.500000000960e+03,1.810742629700e+22,6.227854885510e+06
5.426789391130e-13,5.000000077270e-02,5.274216939210e-01,2.949259516210e-01,9.251809887890e-02,2.636512607820e-02,6.618977178050e-03,1.638247934630e-03,3.909392198310e-04,9.269223934100e-05,2.333586628160e-05,4.089038793760e-06,7.036501189610e-07,1.194796782690e-07,2.078197554820e-08,2.960266349720e-09,3.786988012270e-10,1.000000000000e+04,4.000000225510e+03,4.000000253460e+03,4.000000351760e+03,4.000000528650e+03,4.000000975720e+03,4.000001969390e+03,4.000004065340e+03,4.000008148490e+03,4.000011097610e+03,4.000039075430e+03,4.000075898940e+03,4.000121348330e+03,4.000196711130e+03,4.000332899810e+03,4.000380256140e+03,9.380891896690e-04,2.500000000990e+03,1.810742629730e+22,6.227854891600e+06
5.608191231990e-13,5.000000079850e-02,5.274216927380e-01,2.949259518200e-01,9.251809930300e-02,2.636512635590e-02,6.618977313370e-03,1.638247999780e-03,3.909392508610e-04,9.269225413980e-05,2.333587341860e-05,4.089041247520e-06,7.036509944890e-07,1.194799672200e-07,2.078206461360e-08,2.960288457100e-09,3.787031679800e-10,1.000000000000e+04,4.000000233050e+03,4.000000261930e+03,4.000000363510e+03,4.000000546320e+03,4.000001008340e+03,4.000002035220e+03,4.000004201230e+03,4.000008420870e+03,4.000011468570e+03,4.000040381600e+03,4.000078435970e+03,4.000125404470e+03,4.000203286080e+03,4.000344026070e+03,4.000392963770e+03,9.380891896690e-04,2.500000001020e+03,1.810742629750e+22,6.227854897790e+06
5.792314100470e-13,5.000000082470e-02,5.274216915360e-01,2.949259520220e-01,9.251809973350e-02,2.636512663770e-02,6.618977450710e-03,1.638248065900e-03,3.909392823570e-04,9.269226916050e-05,2.333588066270e-05,4.089043738090e-06,7.036518831490e-07,1.194802605050e-07,2.078215501480e-08,2.960310896100e-09,3.787076002340e-10,1.000000000000e+04,4.000000240700e+03,4.000000270530e+03,4.000000375450e+03,4.000000564260e+03,4.000001041440e+03,4.000002102040e+03,4.000004339160e+03,4.000008697340e+03,4.000011845090e+03,4.000041707350e+03,4.000081011060e+03,4.000129521440e+03,4.000209959600e+03,4.000355319100e+03,4.000405861790e+03,9.380891896690e-04,2.500000001060e+03,1.810742629780e+22,6.227854904070e+06
5.979198811980e-13,5.000000085130e-02,5.274216903160e-01,2.949259522270e-01,9.251810017040e-02,2.636512692380e-02,6.618977590120e-03,1.638248133020e-03,3.909393143250e-04,9.269228440660e-05,2.333588801540e-05,4.089046266020e-06,7.036527851400e-07,1.194805581890e-07,2.078224677220e-08,2.960333671680e-09,3.787120989720e-10,1.000000000000e+04,4.000000248460e+03,4.000000279260e+03,4.000000387560e+03,4.000000582460e+03,4.000001075040e+03,4.000002169860e+03,4.000004479160e+03,4.000008977950e+03,4.000012227260e+03,4.000043053000e+03,4.000083624760e+03,4.000133700160e+03,4.000216733190e+03,4.000366781420e+03,4.000418953040e+03,9.380891896690e-04,2.500000001090e+03,1.810742629800e+22,6.227854910440e+06
6.168886794160e-13,5.000000087830e-02,5.274216890790e-01,2.949259524350e-01,9.251810061390e-02,2.636512721420e-02,6.618977731610e-03,1.638248201150e-03,3.909393467720e-04,9.269229988130e-05,2.333589547840e-05,4.089048831860e-06,7.036537006600e-07,1.194808603390e-07,2.078233990580e-08,2.960356788890e-09,3.787166651910e-10,1.000000000000e+04,4.000000256340e+03,4.000000288120e+03,4.000000399860e+03,4.000000600940e+03,4.000001109150e+03,4.000002238700e+03,4.000004621260e+03,4.000009262770e+03,4.000012615160e+03,4.000044418830e+03,4.000086277670e+03,4.000137941540e+03,4.000223608350e+03,4.000378415540e+03,4.000432240420e+03,9.380891896690e-04,2.500000001130e+03,1.810742629830e+22,6.227854916910e+06
6.361420096070e-13,5.000000090570e-02,5.274216878220e-01,2.949259526460e-01,9.251810106410e-02,2.636512750900e-02,6.618977875230e-03,1.638248270290e-03,3.909393797060e-04,9.269231558820e-05,2.333590305340e-05,4.089051436200e-06,7.036546299130e-07,1.194811670210e-07,2.078243443650e-08,2.960380252860e-09,3.787212999030e-10,1.000000000000e+04,4.000000264350e+03,4.000000297110e+03,4.000000412340e+03,4.000000619700e+03,4.000001143770e+03,4.000002308570e+03,4.000004765490e+03,4.000009551870e+03,4.000013008880e+03,4.000045805140e+03,4.000088970370e+03,4.000142246530e+03,4.000230586580e+03,4.000390224050e+03,4.000445726870e+03,9.380891896690e-04,2.500000001160e+03,1.810742629850e+22,6.227854923480e+06
6.556841397510e-13,5.000000093360e-02,5.274216865470e-01,2.949259528610e-01,9.251810152100e-02,2.636512780810e-02,6.618978021010e-03,1.638248340480e-03,3.909394131350e-04,9.269233153070e-05,2.333591074200e-05,4.089054079590e-06,7.036555731050e-07,1.194814783030e-07,2.078253038510e-08,2.960404068800e-09,3.787260041360e-10,1.000000000000e+04,4.000000272470e+03,4.000000306240e+03,4.000000425000e+03,4.000000638730e+03,4.000001178900e+03,4.000002379490e+03,4.000004911890e+03,4.000009845300e+03,4.000013408510e+03,4.000047212250e+03,4.000091703450e+03,4.000146616080e+03,4.000237669450e+03,4.000402209570e+03,4.000459415350e+03,9.380891896690e-04,2.500000001200e+03,1.810742629880e+22,6.227854930150e+06
