t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
7.792489151800e-13,5.000000242620e-02,4.772223638120e-08,9.499999445830e-01,4.133261127140e-09,1.135694398820e-09,1.000000000000e+04,6.116917127240e+03,5.000101481540e+02,6.212880704580e+03,6.636137865540e+03,7.504713517360e-03,2.000000002490e+04,1.448594105010e+23,4.526098222940e+06
8.009376489080e-13,5.000000249370e-02,4.905032893950e-08,9.499999430400e-01,4.248301603400e-09,1.167304059530e-09,1.000000000000e+04,6.116940816530e+03,5.000104306050e+02,6.212880592900e+03,6.636137874790e+03,7.504713517360e-03,2.000000002560e+04,1.448594105060e+23,4.526098322070e+06
8.229517136420e-13,5.000000256220e-02,5.039834290080e-08,9.499999414750e-01,4.365067684420e-09,1.199387866610e-09,1.000000000000e+04,6.116963214070e+03,5.000107172920e+02,6.212880479550e+03,6.636137884190e+03,7.504713517360e-03,2.000000002630e+04,1.448594105110e+23,4.526098422690e+06
8.452959893460e-13,5.000000263180e-02,5.176657708660e-08,9.499999398860e-01,4.483585254180e-09,1.231952932290e-09,1.000000000000e+04,6.116985608660e+03,5.000110082790e+02,6.212880364490e+03,6.636137893730e+03,7.504713517360e-03,2.000000002700e+04,1.448594105160e+23,4.526098524810e+06
8.679754291860e-13,5.000000270240e-02,5.315533480070e-08,9.499999382730e-01,4.603880584950e-09,1.265006475500e-09,1.000000000000e+04,6.117007064630e+03,5.000113036320e+02,6.212880247710e+03,6.636137903410e+03,7.504713517360e-03,2.000000002770e+04,1.448594105220e+23,4.526098628470e+06
8.909950606240e-13,5.000000277410e-02,5.456492389650e-08,9.499999366360e-01,4.725980343070e-09,1.298555823440e-09,1.000000000000e+04,6.117027415070e+03,5.000116034140e+02,6.212880129180e+03,6.636137913240e+03,7.504713517360e-03,2.000000002850e+04,1.448594105270e+23,4.526098733680e+06
9.143599865340e-13,5.000000284680e-02,5.599565684520e-08,9.499999349750e-01,4.849911594850e-09,1.332608413230e-09,1.000000000000e+04,6.117046428440e+03,5.000119076930e+02,6.212880008880e+03,6.636137923210e+03,7.504713517360e-03,2.000000002920e+04,1.448594105320e+23,4.526098840470e+06
9.380753863320e-13,5.000000292070e-02,5.744785080510e-08,9.499999332890e-01,4.975701812640e-09,1.367171793550e-09,1.000000000000e+04,6.117064968820e+03,5.000122165360e+02,6.212879886760e+03,6.636137933330e+03,7.504713517360e-03,2.000000003000e+04,1.448594105380e+23,4.526098948860e+06
9.621465171260e-13,5.000000299560e-02,5.892182769190e-08,9.499999315770e-01,5.103378880830e-09,1.402253626310e-09,1.000000000000e+04,6.117082813690e+03,5.000125300110e+02,6.212879762820e+03,6.636137943610e+03,7.504713517360e-03,2.000000003070e+04,1.448594105430e+23,4.526099058870e+06
9.865787148830e-13,5.000000307170e-02,6.041791425000e-08,9.499999298400e-01,5.232971102100e-09,1.437861688350e-09,1.000000000000e+04,6.117099826870e+03,5.000128481890e+02,6.212879637010e+03,6.636137954040e+03,7.504713517360e-03,2.000000003150e+04,1.448594105490e+23,4.526099170540e+06
