t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
5.979198811980e-13,5.000000085140e-02,4.309090288650e-02,9.064595405840e-01,3.729399978920e-04,7.661567982390e-05,1.000000000000e+04,4.000000729370e+03,4.000000368650e+03,4.000004994430e+03,4.000014251380e+03,9.380891896690e-04,2.500000001090e+03,1.810742629800e+22,6.228053329450e+06
6.168886794160e-13,5.000000087850e-02,4.309090309580e-02,9.064595403040e-01,3.729400252790e-04,7.661569670360e-05,1.000000000000e+04,4.000000752510e+03,4.000000380350e+03,4.000005152870e+03,4.000014703490e+03,9.380891896690e-04,2.500000001130e+03,1.810742629830e+22,6.228053335920e+06
6.361420096070e-13,5.000000090590e-02,4.309090330820e-02,9.064595400190e-01,3.729400530750e-04,7.661571383640e-05,1.000000000000e+04,4.000000776000e+03,4.000000392220e+03,4.000005313700e+03,4.000015162390e+03,9.380891896690e-04,2.500000001160e+03,1.810742629850e+22,6.228053342480e+06
6.556841397510e-13,5.000000093370e-02,4.309090352380e-02,9.064595397300e-01,3.729400812890e-04,7.661573122630e-05,1.000000000000e+04,4.000000799830e+03,4.000000404270e+03,4.000005476930e+03,4.000015628170e+03,9.380891896690e-04,2.500000001200e+03,1.810742629880e+22,6.228053349150e+06
6.755194018480e-13,5.000000096190e-02,4.309090374270e-02,9.064595394370e-01,3.729401099260e-04,7.661574887690e-05,1.000000000000e+04,4.000000824030e+03,4.000000416490e+03,4.000005642620e+03,4.000016100940e+03,9.380891896690e-04,2.500000001230e+03,1.810742629900e+22,6.228053355910e+06
6.956521928750e-13,5.000000099060e-02,4.309090396480e-02,9.064595391390e-01,3.729401389930e-04,7.661576679240e-05,1.000000000000e+04,4.000000848590e+03,4.000000428910e+03,4.000005810780e+03,4.000016580800e+03,9.380891896690e-04,2.500000001270e+03,1.810742629930e+22,6.228053362780e+06
7.160869757680e-13,5.000000101970e-02,4.309090419030e-02,9.064595388370e-01,3.729401684950e-04,7.661578497660e-05,1.000000000000e+04,4.000000873520e+03,4.000000441510e+03,4.000005981480e+03,4.000017067860e+03,9.380891896690e-04,2.500000001310e+03,1.810742629960e+22,6.228053369750e+06
7.368282804050e-13,5.000000104930e-02,4.309090441910e-02,9.064595385300e-01,3.729401984400e-04,7.661580343350e-05,1.000000000000e+04,4.000000898820e+03,4.000000454300e+03,4.000006154730e+03,4.000017562220e+03,9.380891896690e-04,2.500000001350e+03,1.810742629980e+22,6.228053376820e+06
7.578807046110e-13,5.000000107920e-02,4.309090465140e-02,9.064595382180e-01,3.729402288340e-04,7.661582216730e-05,1.000000000000e+04,4.000000924500e+03,4.000000467280e+03,4.000006330580e+03,4.000018064000e+03,9.380891896690e-04,2.500000001380e+03,1.810742630010e+22,6.228053384000e+06
7.792489151800e-13,5.000000110970e-02,4.309090488720e-02,9.064595379020e-01,3.729402596850e-04,7.661584118210e-05,1.000000000000e+04,4.000000950560e+03,4.000000480450e+03,4.000006509070e+03,4.000018573310e+03,9.380891896690e-04,2.500000001420e+03,1.810742630040e+22,6.228053391290e+06
