t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,rho,p,n,E
1.146594865310e-05,4.584977719070e-01,3.570403658700e-01,1.600873924560e-01,2.347012594770e-02,8.682728014770e-04,3.607101796880e-05,1.000000000000e+04,9.336668596180e+03,8.451813535560e+03,5.501395496380e+03,8.139165783210e+03,7.206279726980e+03,9.380891896690e-04,3.162499483400e+03,2.290589051520e+22,1.277205030260e+07
1.163793789290e-05,4.766862451820e-01,3.447729299970e-01,1.549267599340e-01,2.273813261450e-02,8.409925292880e-04,3.493974371280e-05,1.000000000000e+04,9.348967773280e+03,8.458756210130e+03,5.501052131440e+03,8.139154695920e+03,7.206658292730e+03,9.380891896690e-04,3.200259949460e+03,2.317938845760e+22,1.300507811180e+07
1.181250697130e-05,4.952458898230e-01,3.323317040300e-01,1.496004207360e-01,2.197558906850e-02,8.126332188470e-04,3.376312333670e-05,1.000000000000e+04,9.358884473730e+03,8.464362989790e+03,5.500776034970e+03,8.139145620230e+03,7.206977499030e+03,9.380891896690e-04,3.239731971510e+03,2.346528314950e+22,1.324792260700e+07
1.198969458590e-05,5.141255655470e-01,3.197387904490e-01,1.441327030090e-01,2.118703821530e-02,7.833548950350e-04,3.254788401030e-05,1.000000000000e+04,9.366723479870e+03,8.468802188940e+03,5.500558354590e+03,8.139138146940e+03,7.207226319650e+03,9.380891896690e-04,3.280896344240e+03,2.376343548750e+22,1.350055932340e+07
1.216954001470e-05,5.332694165250e-01,3.070201082100e-01,1.385487445830e-01,2.037710872330e-02,7.533210589540e-04,3.130090031430e-05,1.000000000000e+04,9.372789908180e+03,8.472242001880e+03,5.500390262120e+03,8.139132485330e+03,7.207418896200e+03,9.380891896690e-04,3.323718789890e+03,2.407359719880e+22,1.376286833190e+07
1.235208312490e-05,5.526178467500e-01,2.942049453290e-01,1.328740636980e-01,1.955041976100e-02,7.226954142460e-04,3.002904721480e-05,1.000000000000e+04,9.377382361310e+03,8.474848623190e+03,5.500263332870e+03,8.139128482620e+03,7.207565244120e+03,9.380891896690e-04,3.368149862190e+03,2.439541014540e+22,1.403463183010e+07
1.253736438180e-05,5.721077427640e-01,2.813261638730e-01,1.271342194420e-01,1.871149584080e-02,6.916390001180e-04,2.873907945640e-05,1.000000000000e+04,9.380779192540e+03,8.476778214530e+03,5.500169762800e+03,8.139125958000e+03,7.207674760670e+03,9.380891896690e-04,3.414123142200e+03,2.472839325710e+22,1.431551967090e+07
1.272542485750e-05,5.916733617610e-01,2.684195842850e-01,1.213545776770e-01,1.786472986860e-02,6.603088336880e-04,2.743757572640e-05,1.000000000000e+04,9.383234270360e+03,8.478173605580e+03,5.500102456920e+03,8.139124724040e+03,7.207755346730e+03,9.380891896690e-04,3.461554917470e+03,2.507194020690e+22,1.460508717880e+07
1.291630624040e-05,6.112466203190e-01,2.555240474730e-01,1.155600280460e-01,1.701431763280e-02,6.288556851340e-04,2.613084408530e-05,1.000000000000e+04,9.384966459670e+03,8.479159446970e+03,5.500055360460e+03,8.139124497390e+03,7.207813836870e+03,9.380891896690e-04,3.510342492290e+03,2.542530717280e+22,1.490276212850e+07
1.311005084400e-05,6.307577432230e-01,2.426808662180e-01,1.097748913850e-01,1.616425051710e-02,5.974237465700e-04,2.482490999090e-05,1.000000000000e+04,9.386153630510e+03,8.479835903910e+03,5.500023484580e+03,8.139125226570e+03,7.207855776940e+03,9.380891896690e-04,3.560363387760e+03,2.578760704390e+22,1.520784013170e+07
1.330670161660e-05,6.501365989680e-01,2.299325413570e-01,1.040228456810e-01,1.531833728520e-02,5.661511681550e-04,2.352554037410e-05,1.000000000000e+04,9.386940833220e+03,8.480283374600e+03,5.500002822730e+03,8.139126861560e+03,7.207885813710e+03,9.380891896690e-04,3.611476536270e+03,2.615781807160e+22,1.551949521360e+07
1.350630215090e-05,6.693135723650e-01,2.173221595680e-01,9.832668442320e-02,1.448017644960e-02,5.351689945890e-04,2.223819959400e-05,1.000000000000e+04,9.387449283160e+03,8.480573548130e+03,5.499990153860e+03,8.139129020180e+03,7.207907990490e+03,9.380891896690e-04,3.663522749430e+03,2.653478725900e+22,1.583678313920e+07
1.370889669310e-05,6.882202984250e-01,2.048927227930e-01,9.270825145050e-02,1.365315817930e-02,5.046011028150e-04,2.096804981840e-05,1.000000000000e+04,9.387766475710e+03,8.480753484400e+03,5.499982839660e+03,8.139132054840e+03,7.207924977090e+03,9.380891896690e-04,3.716325229110e+03,2.691723406250e+22,1.615864525290e+07
1.391453015350e-05,7.067905090690e-01,1.926864953460e-01,8.718826102130e-02,1.284045098260e-02,4.745636542190e-04,1.971992669760e-05,1.000000000000e+04,9.387959873410e+03,8.480864540860e+03,5.499979371890e+03,8.139135417030e+03,7.207939158870e+03,9.380891896690e-04,3.769690861530e+03,2.730375976460e+22,1.648391772410e+07
1.412324811580e-05,7.249609982540e-01,1.807441669110e-01,8.178617442250e-02,1.204499725630e-02,4.451648266910e-04,1.849833001140e-05,1.000000000000e+04,9.388073581740e+03,8.480929844880e+03,5.499978653370e+03,8.139138542710e+03,7.207952105480e+03,9.380891896690e-04,3.823412455090e+03,2.769286368290e+22,1.681134643790e+07
1.433509684760e-05,7.426723636620e-01,1.691042577280e-01,7.652006123100e-02,1.126950586320e-02,4.165041101300e-04,1.730740565600e-05,1.000000000000e+04,9.388139427890e+03,8.480968917920e+03,5.499978908870e+03,8.139145032610e+03,7.207964141900e+03,9.380891896690e-04,3.877271014420e+03,2.808295964010e+22,1.713960221310e+07
1.455012331030e-05,7.598697487420e-01,1.578025562870e-01,7.140644418930e-02,1.051642850860e-02,3.886713656850e-04,1.615090659540e-05,1.000000000000e+04,9.388169443600e+03,8.480975874430e+03,5.499974290970e+03,8.139164632280e+03,7.207973967990e+03,9.380891896690e-04,3.931038691340e+03,2.847239733880e+22,1.746729884650e+07
1.476837516990e-05,7.765037276350e-01,1.468713469180e-01,6.646016320590e-02,9.787979078750e-03,3.617509091730e-04,1.503225279310e-05,1.000000000000e+04,9.388190522440e+03,8.480997079350e+03,5.499983788090e+03,8.139153565960e+03,7.207991984520e+03,9.380891896690e-04,3.984482920060e+03,2.885949231170e+22,1.779302204460e+07
1.498990080750e-05,7.925309725130e-01,1.363389065730e-01,6.169426477120e-02,9.086090809280e-03,3.358109517210e-04,1.395438149180e-05,1.000000000000e+04,9.388198761040e+03,8.481002910610e+03,5.499986137780e+03,8.139163473050e+03,7.208006934440e+03,9.380891896690e-04,4.037370639760e+03,2.924255650610e+22,1.811535255650e+07
1.521474932960e-05,8.079144120270e-01,1.262295871210e-01,5.711978152810e-02,8.412386836820e-03,3.109126946630e-04,1.291979246870e-05,1.000000000000e+04,9.388202399940e+03,8.481004321670e+03,5.499989412490e+03,8.139172313600e+03,7.208024180220e+03,9.380891896690e-04,4.089471468480e+03,2.961992127240e+22,1.843288673530e+07
1.544297057960e-05,8.226235871690e-01,1.165633926530e-01,5.274577766120e-02,7.768206193730e-03,2.871057770280e-04,1.193054660470e-05,1.000000000000e+04,9.388204807630e+03,8.481006811440e+03,5.499994338110e+03,8.139179647160e+03,7.208044620100e+03,9.380891896690e-04,4.140561970560e+03,2.998996827260e+22,1.874426309240e+07
1.567461514820e-05,8.366348375150e-01,1.073558464250e-01,4.857930870690e-02,7.154590750110e-03,2.644283638670e-04,1.098823951750e-05,1.000000000000e+04,9.388206107900e+03,8.481008645330e+03,5.499999226350e+03,8.139190450560e+03,7.208067004230e+03,9.380891896690e-04,4.190429761180e+03,3.035115920980e+22,1.904818744190e+07
1.590973438550e-05,8.499312937180e-01,9.861803004410e-02,4.462539524380e-02,6.572279146070e-03,2.429078431090e-04,1.009400528250e-05,1.000000000000e+04,9.388206834970e+03,8.481009810880e+03,5.500004693140e+03,8.139202752620e+03,7.208092461820e+03,9.380891896690e-04,4.238877184790e+03,3.070206247050e+22,1.934345519800e+07
1.614838041130e-05,8.625027581910e-01,9.035664818630e-02,4.088706716960e-02,6.021717190930e-03,2.225607339010e-04,9.248528519110e-06,1.000000000000e+04,9.388207319740e+03,8.481010853560e+03,5.500011086210e+03,8.139215958490e+03,7.208121474340e+03,9.380891896690e-04,4.285724677670e+03,3.104137748020e+22,1.962897197120e+07
1.639060612740e-05,8.743454073760e-01,8.257421189670e-02,3.736546235510e-02,5.503073058910e-03,2.033932444500e-04,8.452069017110e-06,1.000000000000e+04,9.388207862800e+03,8.481012285570e+03,5.500018466720e+03,8.139231233410e+03,7.208154505380e+03,9.380891896690e-04,4.330813405770e+03,3.136795380840e+22,1.990376975840e+07
1.663646522930e-05,8.854614759030e-01,7.526925000460e-02,3.405991828650e-02,5.016249583340e-03,1.854017474180e-04,7.704475270980e-06,1.000000000000e+04,9.388208535490e+03,8.481014027520e+03,5.500026733440e+03,8.139248517440e+03,7.208191864460e+03,9.380891896690e-04,4.374007622530e+03,3.168080824690e+22,2.016702126430e+07
1.688601221780e-05,8.958587862900e-01,6.843662140500e-02,3.096810944320e-02,4.560904054190e-03,1.685735862910e-04,7.005221805070e-06,1.000000000000e+04,9.388209250450e+03,8.481015884880e+03,5.500036128360e+03,8.139268261480e+03,7.208234460350e+03,9.380891896690e-04,4.415196117550e+03,3.197913530190e+22,2.041804870700e+07
1.713930241100e-05,9.055502751940e-01,6.206782592970e-02,2.808618803070e-02,4.136469587530e-03,1.528878196750e-04,6.353437933400e-06,1.000000000000e+04,9.388210101070e+03,8.481018023580e+03,5.500046874750e+03,8.139290645910e+03,7.208282890940e+03,9.380891896690e-04,4.454293230200e+03,3.226231453620e+22,2.065633000840e+07
1.739639195720e-05,9.145532347100e-01,5.615150034550e-02,2.540901163200e-02,3.742188905150e-03,1.383164470210e-04,5.747960442860e-06,1.000000000000e+04,9.388210919200e+03,8.481020283640e+03,5.500059083040e+03,8.139316220820e+03,7.208338055750e+03,9.380891896690e-04,4.491238221800e+03,3.252990602100e+22,2.088149498470e+07
1.765733784660e-05,9.228887664630e-01,5.067377687840e-02,2.293030587090e-02,3.377138090990e-03,1.248253264520e-04,5.187370394230e-06,1.000000000000e+04,9.388211931540e+03,8.481023031330e+03,5.500072976930e+03,8.139345281210e+03,7.208400927270e+03,9.380891896690e-04,4.525994946680e+03,3.278164795450e+22,2.109332335480e+07
1.792219792430e-05,9.305812719880e-01,4.561862046680e-02,2.064281432030e-02,3.040248242130e-03,1.123749565350e-04,4.670026265090e-06,1.000000000000e+04,9.388213149580e+03,8.481026178010e+03,5.500088880090e+03,8.139378483210e+03,7.208472521260e+03,9.380891896690e-04,4.558551175800e+03,3.301745176220e+22,2.129174058020e+07
1.819103090310e-05,9.376577860780e-01,4.096826449050e-02,1.853849812060e-02,2.730335619230e-03,1.009215817050e-04,4.194110093520e-06,1.000000000000e+04,9.388214420090e+03,8.481029584820e+03,5.500107000860e+03,8.139416345900e+03,7.208554399650e+03,9.380891896690e-04,4.588916769110e+03,3.323738885920e+22,2.147680675850e+07
1.846389637670e-05,9.441474651320e-01,3.670354932980e-02,1.660868675590e-02,2.446123115080e-03,9.041800659480e-05,3.757660665910e-06,1.000000000000e+04,9.388216204940e+03,8.481034033100e+03,5.500127738160e+03,8.139459729050e+03,7.208647803640e+03,9.380891896690e-04,4.617122030790e+03,3.344167873790e+22,2.164870657990e+07
1.874085483230e-05,9.500808465390e-01,3.280440912700e-02,1.484429797900e-02,2.186272942990e-03,8.081478843720e-05,3.358623146920e-06,1.000000000000e+04,9.388217247350e+03,8.481037500940e+03,5.500151352790e+03,8.139508999450e+03,7.208755268030e+03,9.380891896690e-04,4.643214655080e+03,3.363066684640e+22,2.180773068680e+07
1.902196766480e-05,9.554893124110e-01,2.925021128020e-02,1.323600671440e-02,1.949413456310e-03,7.206124545010e-05,2.994892477730e-06,1.000000000000e+04,9.388219056320e+03,8.481043184620e+03,5.500178668270e+03,8.139565714980e+03,7.208877781260e+03,9.380891896690e-04,4.667257174030e+03,3.380480610230e+22,2.195426031700e+07
1.930729718980e-05,9.604049003040e-01,2.601992822120e-02,1.177426840880e-02,1.734133596570e-03,6.410517169380e-05,2.664297635190e-06,1.000000000000e+04,9.388225004500e+03,8.481053326180e+03,5.500209790850e+03,8.139631760930e+03,7.209017688800e+03,9.380891896690e-04,4.689325682110e+03,3.396464765560e+22,2.208875894700e+07
1.959690665760e-05,9.648597895860e-01,2.309239547450e-02,1.044952413220e-02,1.539031236830e-03,5.689487791270e-05,2.364692868570e-06,1.000000000000e+04,9.388214884560e+03,8.481045716420e+03,5.500245998970e+03,8.139706443770e+03,7.209179444210e+03,9.380891896690e-04,4.709506935340e+03,3.411081987780e+22,2.221175541230e+07
1.989086026750e-05,9.688858199480e-01,2.044665813350e-02,9.252331548950e-03,1.362717542840e-03,5.037888924270e-05,2.093937902530e-06,1.000000000000e+04,9.388224506460e+03,8.481062480980e+03,5.500287057780e+03,8.139792368580e+03,7.209366384050e+03,9.380891896690e-04,4.727895410920e+03,3.424400706420e+22,2.232382607870e+07
2.018922318150e-05,9.725141913860e-01,1.806225745820e-02,8.173379265020e-03,1.203815572570e-03,4.450639667790e-05,1.849921828080e-06,1.000000000000e+04,9.388230449780e+03,8.481073494300e+03,5.500334589880e+03,8.139891874600e+03,7.209581152530e+03,9.380891896690e-04,4.744591077690e+03,3.436493328630e+22,2.242557956190e+07
2.049206153920e-05,9.757753170920e-01,1.591919656880e-02,7.203631154490e-03,1.060996309930e-03,3.922827151650e-05,1.630603141540e-06,1.000000000000e+04,9.388235033730e+03,8.481084602300e+03,5.500389586300e+03,8.140006767760e+03,7.209829240670e+03,9.380891896690e-04,4.759697829350e+03,3.447435104320e+22,2.251764919930e+07
2.079944247230e-05,9.786986245900e-01,1.399813446440e-02,6.334338476260e-03,9.329715619540e-04,3.449690366450e-05,1.434003557630e-06,1.000000000000e+04,9.388239893510e+03,8.481097157040e+03,5.500453233840e+03,8.140139724340e+03,7.210116270920e+03,9.380891896690e-04,4.773321682880e+03,3.457302821270e+22,2.260068115840e+07
2.111143411940e-05,9.813121731190e-01,1.228063181030e-02,5.557157459330e-03,8.185124954580e-04,3.026687950910e-05,1.258236033410e-06,1.000000000000e+04,9.388245320560e+03,8.481111514670e+03,5.500527044240e+03,8.140293861990e+03,7.210448976760e+03,9.380891896690e-04,4.785568131240e+03,3.466172887710e+22,2.267531837860e+07
2.142810564120e-05,9.836426395790e-01,1.074915774310e-02,4.864155327320e-03,7.164508220290e-04,2.649502248600e-05,1.101506459960e-06,1.000000000000e+04,9.388251647500e+03,8.481128237560e+03,5.500612778170e+03,8.140472880860e+03,7.210835419970e+03,9.380891896690e-04,4.796541246060e+03,3.474120682420e+22,2.274219513650e+07
2.174952723580e-05,9.857153558960e-01,9.387064904840e-03,4.247799511540e-03,6.256772400720e-04,2.314033581580e-05,9.621113226340e-07,1.000000000000e+04,9.388259000150e+03,8.481147712580e+03,5.500712565100e+03,8.140681208350e+03,7.211285004770e+03,9.380891896690e-04,4.806343099390e+03,3.481220135880e+22,2.280193352470e+07
2.207577015430e-05,9.875541379110e-01,8.178702776920e-03,3.701007887800e-03,5.451487035660e-04,2.016427213370e-05,8.384488779650e-07,1.000000000000e+04,9.388267620210e+03,8.481170465670e+03,5.500828928620e+03,8.140924099140e+03,7.211809170530e+03,9.380891896690e-04,4.815072274520e+03,3.487542651700e+22,2.285513436750e+07
2.240690671670e-05,9.891812499480e-01,7.109440384740e-03,3.217159715050e-03,4.738901346840e-04,1.753079568620e-05,7.290217510390e-07,1.000000000000e+04,9.388277632400e+03,8.481196978100e+03,5.500964906310e+03,8.141207867910e+03,7.212421459940e+03,9.380891896690e-04,4.822823082530e+03,3.493156539080e+22,2.290237245190e+07
2.274301032740e-05,9.906174247190e-01,6.165653088380e-03,2.790089835740e-03,4.109935706150e-04,1.520635104090e-05,6.324356303580e-07,1.000000000000e+04,9.388289371250e+03,8.481228063970e+03,5.501124123910e+03,8.141540047200e+03,7.213138095970e+03,9.380891896690e-04,4.829685115820e+03,3.498126689560e+22,2.294419380890e+07
2.308415549230e-05,9.918818836980e-01,5.334709399500e-03,2.414082453550e-03,3.556172230880e-04,1.315982844910e-05,5.473978298720e-07,1.000000000000e+04,9.388303144500e+03,8.481264515910e+03,5.501310953240e+03,8.141929735180e+03,7.213978610900e+03,9.380891896690e-04,4.835742876920e+03,3.502514308070e+22,2.298111344790e+07
2.343041783470e-05,9.929923671330e-01,4.604951292180e-03,2.083862190740e-03,3.069841542450e-04,1.136251476530e-05,4.727152486520e-07,1.000000000000e+04,9.388319333070e+03,8.481307395320e+03,5.501530650770e+03,8.142387792490e+03,7.214966450420e+03,9.380891896690e-04,4.841075520070e+03,3.506376725780e+22,2.301361378200e+07
2.378187411220e-05,9.939651898760e-01,3.965657398510e-03,1.794577562480e-03,2.643798674920e-04,9.788004771530e-06,4.072906845030e-07,1.000000000000e+04,9.388338363030e+03,8.481357839640e+03,5.501789556100e+03,8.142927438500e+03,7.216129788130e+03,9.380891896690e-04,4.845756777940e+03,3.509767347050e+22,2.304214418230e+07
2.413860223390e-05,9.948152895040e-01,3.407011440730e-03,1.541786639850e-03,2.271501741140e-04,8.412121366630e-06,3.501195229330e-07,1.000000000000e+04,9.388361087950e+03,8.481417793780e+03,5.502095340170e+03,8.143564354080e+03,7.217502757550e+03,9.380891896690e-04,4.849854906360e+03,3.512735609390e+22,2.306712064130e+07
2.450068127740e-05,9.955562868640e-01,2.920062480310e-03,1.321438997620e-03,1.946985522550e-04,7.212819952550e-06,3.002857572230e-07,1.000000000000e+04,9.388386722580e+03,8.481486997140e+03,5.502457277740e+03,8.144318136670e+03,7.219126191030e+03,9.380891896690e-04,4.853432737190e+03,3.515327021710e+22,2.308892609220e+07
2.486819150660e-05,9.962005479570e-01,2.496682657410e-03,1.129858515060e-03,1.664838149630e-04,6.170097458430e-06,2.569582273730e-07,1.000000000000e+04,9.388423067970e+03,8.481577573800e+03,5.502886903270e+03,8.145211181800e+03,7.221050684820e+03,9.380891896690e-04,4.856547779620e+03,3.517583237750e+22,2.310791105370e+07
2.524121438920e-05,9.967593039780e-01,2.129495144600e-03,9.637026513120e-04,1.420131017470e-04,5.265744399990e-06,2.193802438140e-07,1.000000000000e+04,9.388459528600e+03,8.481673309230e+03,5.503397187810e+03,8.146273333910e+03,7.223335744280e+03,9.380891896690e-04,4.859252639300e+03,3.519542359640e+22,2.312439608180e+07
2.561983261500e-05,9.972426733700e-01,1.811847514450e-03,8.199647051700e-04,1.208441261380e-04,4.483412144450e-06,1.868725326080e-07,1.000000000000e+04,9.388501586590e+03,8.481789739500e+03,5.504005808270e+03,8.147536881280e+03,7.226056865270e+03,9.380891896690e-04,4.861594994650e+03,3.521238920720e+22,2.313867179940e+07
2.600413011420e-05,9.976597578760e-01,1.537759005360e-03,6.959378313130e-04,1.025781040230e-04,3.808360975700e-06,1.588225634810e-07,1.000000000000e+04,9.388555498710e+03,8.481932770070e+03,5.504733240120e+03,8.149045676150e+03,7.229298859590e+03,9.380891896690e-04,4.863617956380e+03,3.522704145940e+22,2.315100094440e+07
2.639419207600e-05,9.980187202000e-01,1.301865637700e-03,5.891945678340e-04,8.685753037780e-05,3.227382102090e-06,1.346815476470e-07,1.000000000000e+04,9.388619736230e+03,8.482102782760e+03,5.505604032900e+03,8.150850101900e+03,7.233173854750e+03,9.380891896690e-04,4.865360359800e+03,3.523966163600e+22,2.316162019870e+07
2.679010496710e-05,9.983268625720e-01,1.099368789570e-03,4.975634370810e-04,7.336258849220e-05,2.728655054340e-06,1.139582814650e-07,1.000000000000e+04,9.388696873410e+03,8.482307027890e+03,5.506649400810e+03,8.153012368030e+03,7.237814136190e+03,9.380891896690e-04,4.866857079260e+03,3.525050233090e+22,2.317074210710e+07
2.719195655160e-05,9.985906882580e-01,9.259948097900e-04,4.191105906190e-04,6.180847213020e-05,2.301654245570e-06,9.621540183610e-08,1.000000000000e+04,9.388789760530e+03,8.482552980020e+03,5.507907404670e+03,8.155609642820e+03,7.243378889450e+03,9.380891896690e-04,4.868139274160e+03,3.525978923070e+22,2.317855657380e+07
2.759983590990e-05,9.988159726250e-01,7.779483927660e-04,3.521186315150e-04,5.194225326420e-05,1.937032514750e-06,8.106452186580e-08,1.000000000000e+04,9.388901829050e+03,8.482849716300e+03,5.509424926830e+03,8.158735130840e+03,7.250068976510e+03,9.380891896690e-04,4.869234692830e+03,3.526772331580e+22,2.318523271390e+07
2.801383345850e-05,9.990078337880e-01,6.518661539060e-04,2.950656046790e-04,4.353978605070e-05,1.626506053270e-06,6.816142450740e-08,1.000000000000e+04,9.389037409620e+03,8.483208733350e+03,5.511260041460e+03,8.162504198910e+03,7.258121007210e+03,9.380891896690e-04,4.870167983880e+03,3.527448311540e+22,2.319092075070e+07
2.843404097040e-05,9.991707880620e-01,5.447801788230e-04,2.466085104850e-04,3.640328056620e-05,1.362765250350e-06,5.720237798320e-08,1.000000000000e+04,9.389201852080e+03,8.483644185000e+03,5.513484652340e+03,8.167057635110e+03,7.267828418200e+03,9.380891896690e-04,4.870960941040e+03,3.528022648070e+22,2.319575350840e+07
2.886055159500e-05,9.993088133600e-01,4.540763702830e-04,2.055644522950e-04,3.035852589610e-05,1.139371864940e-06,4.791985869210e-08,1.000000000000e+04,9.389401815280e+03,8.484173732010e+03,5.516188115670e+03,8.172568405690e+03,7.279546828410e+03,9.380891896690e-04,4.871632792500e+03,3.528509268100e+22,2.319984817520e+07
2.929345987890e-05,9.994254028160e-01,3.774592008330e-04,1.708946902150e-04,2.525254183630e-05,9.506723067020e-07,4.007894746130e-08,1.000000000000e+04,9.389645603870e+03,8.484819350920e+03,5.519481432420e+03,8.179247932050e+03,7.293706663720e+03,9.380891896690e-04,4.872200447340e+03,3.528920418830e+22,2.320330780500e+07
2.973286178710e-05,9.995236088150e-01,3.129227859810e-04,1.416915480280e-04,2.095165044910e-05,7.917261767500e-07,3.347436183210e-08,1.000000000000e+04,9.389943542710e+03,8.485608485040e+03,5.523503176270e+03,8.187355146640e+03,7.310829011170e+03,9.380891896690e-04,4.872678698820e+03,3.529266814970e+22,2.320622255700e+07
3.017885472390e-05,9.996060958050e-01,2.587161785110e-04,1.171627068200e-04,1.733916143010e-05,6.582209186980e-07,2.792691812910e-08,1.000000000000e+04,9.390308930090e+03,8.486575906290e+03,5.528426747110e+03,8.197207928660e+03,7.331536937670e+03,9.380891896690e-04,4.873080473160e+03,3.529557818940e+22,2.320867121120e+07
3.063153755470e-05,9.996751821630e-01,2.133158201320e-04,9.661877973400e-05,1.431355030280e-05,5.464059894340e-07,2.328073579400e-08,1.000000000000e+04,9.390757506700e+03,8.487764966270e+03,5.534467322340e+03,8.209185250530e+03,7.356586415460e+03,9.380891896690e-04,4.873417027220e+03,3.529801584050e+22,2.321072237410e+07
3.109101062800e-05,9.997328763120e-01,1.754019299340e-04,7.946248612360e-05,1.178684398960e-05,4.530273391060e-07,1.940059785450e-08,1.000000000000e+04,9.391310360800e+03,8.489228751440e+03,5.541894674650e+03,8.223748104700e+03,7.386843010750e+03,9.380891896690e-04,4.873698119780e+03,3.530005178570e+22,2.321243552080e+07
3.155737579750e-05,9.997809142440e-01,1.438336463450e-04,6.517763601570e-05,9.683025345030e-06,3.752779400280e-07,1.616991096860e-08,1.000000000000e+04,9.391992734480e+03,8.491037124570e+03,5.551048539190e+03,8.241455092340e+03,7.423332748200e+03,9.380891896690e-04,4.873932190880e+03,3.530174715570e+22,2.321386209040e+07
3.203073644440e-05,9.998207945360e-01,1.176261851580e-04,5.331859699960e-05,7.936462179130e-06,3.107316020890e-07,1.348783776470e-08,1.000000000000e+04,9.392837768920e+03,8.493276549750e+03,5.562352109280e+03,8.262959084860e+03,7.467221032650e+03,9.380891896690e-04,4.874126529890e+03,3.530315474750e+22,2.321504650880e+07
3.251119750110e-05,9.998538009470e-01,9.593592217570e-05,4.350362094010e-05,6.490931220850e-06,2.573105453540e-07,1.126804089870e-08,1.000000000000e+04,9.393886462960e+03,8.496056133290e+03,5.576334383210e+03,8.289021295720e+03,7.519796555570e+03,9.380891896690e-04,4.874287383800e+03,3.530431980760e+22,2.321602684870e+07
3.299886547360e-05,9.998810348350e-01,7.803909722800e-05,3.540520185070e-05,5.298197567070e-06,2.132322413040e-07,9.436450996580e-09,1.000000000000e+04,9.395190820490e+03,8.499514222890e+03,5.593656916090e+03,8.320511708140e+03,7.582440355670e+03,9.380891896690e-04,4.874420113810e+03,3.530528116710e+22,2.321683578460e+07
3.349384846570e-05,9.999034355500e-01,6.331841479420e-05,2.874400864620e-05,4.317120721660e-06,1.769763488560e-07,7.929893276120e-09,1.000000000000e+04,9.396816513540e+03,8.503825569250e+03,5.615143399200e+03,8.358394195830e+03,7.656550393290e+03,9.380891896690e-04,4.874529293760e+03,3.530607195430e+22,2.321750119210e+07
3.399625620270e-05,9.999218028400e-01,5.124832948990e-05,2.328221704180e-05,3.512670753010e-06,1.472483571340e-07,6.694578923850e-09,1.000000000000e+04,9.398846930460e+03,8.509211284810e+03,5.641813177270e+03,8.403690391240e+03,7.743424590030e+03,9.380891896690e-04,4.874618818650e+03,3.530672038040e+22,2.321804680950e+07
3.450620005570e-05,9.999368147350e-01,4.138322561300e-05,1.881823770450e-05,2.855165577430e-06,1.229510102840e-07,5.684908790440e-09,1.000000000000e+04,9.401389399170e+03,8.515954626140e+03,5.674922691300e+03,8.457413756600e+03,7.844128672190e+03,9.380891896690e-04,4.874691991300e+03,3.530725036770e+22,2.321849276670e+07
3.502379306660e-05,9.999490443100e-01,3.334657149090e-05,1.518161299500e-05,2.319486111690e-06,1.031565714200e-07,4.862334766380e-09,1.000000000000e+04,9.404568513210e+03,8.524397474170e+03,5.716005631580e+03,8.520495123430e+03,7.959219622550e+03,9.380891896690e-04,4.874751603670e+03,3.530768213840e+22,2.321885607880e+07
3.554914997260e-05,9.999589744830e-01,2.682098186720e-05,1.222876760940e-05,1.884489788220e-06,8.708359621400e-08,4.194383509400e-09,1.000000000000e+04,9.408555468450e+03,8.534986604460e+03,5.766908642360e+03,8.593618066060e+03,8.088589418870e+03,9.380891896690e-04,4.874800008810e+03,3.530803273540e+22,2.321915108710e+07
3.608238723220e-05,9.999670106150e-01,2.154007957900e-05,9.839156956760e-06,1.532418848180e-06,7.407592379380e-08,3.653787998500e-09,1.000000000000e+04,9.413553684540e+03,8.548266313680e+03,5.829818198220e+03,8.677063571930e+03,8.231205622330e+03,9.380891896690e-04,4.874839182050e+03,3.530831646600e+22,2.321938983030e+07
3.662362305070e-05,9.999734918780e-01,1.728097977410e-05,7.911924257430e-06,1.248415794550e-06,6.358459995910e-08,3.217735470840e-09,1.000000000000e+04,9.419815059240e+03,8.564907696190e+03,5.907263548400e+03,8.770524717270e+03,8.384974763830e+03,9.380891896690e-04,4.874870776330e+03,3.530854530250e+22,2.321958238220e+07
3.717297740640e-05,9.999787011460e-01,1.385779236200e-05,6.362953507400e-06,1.020089026230e-06,5.515171492210e-08,2.867196609230e-09,1.000000000000e+04,9.427645035730e+03,8.585721679130e+03,6.002070180280e+03,8.872935055170e+03,8.546713614690e+03,9.380891896690e-04,4.874896170300e+03,3.530872923020e+22,2.321973714530e+07
3.773057207750e-05,9.999828735190e-01,1.111602354010e-05,5.122334874750e-06,8.371395986910e-07,4.839680496890e-08,2.586360329590e-09,1.000000000000e+04,9.437407179910e+03,8.611668596850e+03,6.117261455640e+03,8.982408086180e+03,8.712353440560e+03,9.380891896690e-04,4.874916509830e+03,3.530887654890e+22,2.321986110300e+07
