t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,rho,p,n,E
1.223637529460e-12,5.000000380980e-02,9.499998833990e-01,1.027551456680e-07,9.551561929450e-09,4.801348514800e-10,4.806943980900e-12,1.000000000000e+04,5.000150906360e+02,5.755434675620e+03,6.568922727150e+03,5.545500377440e+03,4.952413740710e+03,7.504713517360e-03,2.000000003910e+04,1.448594106040e+23,4.526100254000e+06
1.251992092410e-12,5.000000389800e-02,9.499998806970e-01,1.051362248690e-07,9.772894283450e-09,4.912607021890e-10,4.918334703320e-12,1.000000000000e+04,5.000154403190e+02,5.755434813500e+03,6.568922614180e+03,5.545500688960e+03,4.952415529180e+03,7.504713517360e-03,2.000000004000e+04,1.448594106100e+23,4.526100383590e+06
1.280771973790e-12,5.000000398760e-02,9.499998779540e-01,1.075530202820e-07,9.997546630810e-09,5.025534404530e-10,5.031396403920e-12,1.000000000000e+04,5.000157952460e+02,5.755434953290e+03,6.568922499510e+03,5.545501005150e+03,4.952417344480e+03,7.504713517360e-03,2.000000004090e+04,1.448594106170e+23,4.526100515130e+06
1.309983553400e-12,5.000000407860e-02,9.499998751710e-01,1.100060676500e-07,1.022556877170e-08,5.140155695790e-10,5.146154150940e-12,1.000000000000e+04,5.000161554980e+02,5.755435095020e+03,6.568922383120e+03,5.545501326080e+03,4.952419187000e+03,7.504713517360e-03,2.000000004180e+04,1.448594106240e+23,4.526100648640e+06
1.339633306700e-12,5.000000417090e-02,9.499998723450e-01,1.124959107550e-07,1.045701125320e-08,5.256496304240e-10,5.262633388720e-12,1.000000000000e+04,5.000165211530e+02,5.755435238710e+03,6.568922264980e+03,5.545501651830e+03,4.952421057150e+03,7.504713517360e-03,2.000000004280e+04,1.448594106310e+23,4.526100784150e+06
1.369727806300e-12,5.000000426460e-02,9.499998694780e-01,1.150231015320e-07,1.069192538080e-08,5.374582019550e-10,5.380859943390e-12,1.000000000000e+04,5.000168922920e+02,5.755435384390e+03,6.568922145070e+03,5.545501982460e+03,4.952422955360e+03,7.504713517360e-03,2.000000004370e+04,1.448594106380e+23,4.526100921700e+06
1.400273723400e-12,5.000000435970e-02,9.499998665670e-01,1.175882001980e-07,1.093036322930e-08,5.494439018280e-10,5.500860028590e-12,1.000000000000e+04,5.000172689990e+02,5.755435532070e+03,6.568922023370e+03,5.545502318060e+03,4.952424882040e+03,7.504713517360e-03,2.000000004470e+04,1.448594106450e+23,4.526101061310e+06
1.431277829250e-12,5.000000445630e-02,9.499998636120e-01,1.201917753720e-07,1.117237765500e-08,5.616093869600e-10,5.622660251260e-12,1.000000000000e+04,5.000176513560e+02,5.755435681790e+03,6.568921899840e+03,5.545502658690e+03,4.952426837620e+03,7.504713517360e-03,2.000000004570e+04,1.448594106520e+23,4.526101203010e+06
1.462746996690e-12,5.000000455420e-02,9.499998606140e-01,1.228344042010e-07,1.141802230660e-08,5.739573541230e-10,5.746287617590e-12,1.000000000000e+04,5.000180394480e+02,5.755435833580e+03,6.568921774450e+03,5.545503004420e+03,4.952428822530e+03,7.504713517360e-03,2.000000004670e+04,1.448594106590e+23,4.526101346840e+06
1.494688201640e-12,5.000000465370e-02,9.499998575700e-01,1.255166724930e-07,1.166735163800e-08,5.864905405390e-10,5.871769538970e-12,1.000000000000e+04,5.000184333610e+02,5.755435987440e+03,6.568921647190e+03,5.545503355350e+03,4.952430837200e+03,7.504713517360e-03,2.000000004770e+04,1.448594106670e+23,4.526101492820e+06
1.527108524660e-12,5.000000475460e-02,9.499998544810e-01,1.282391748390e-07,1.192042091950e-08,5.992117244910e-10,5.999133838090e-12,1.000000000000e+04,5.000188331830e+02,5.755436143420e+03,6.568921518010e+03,5.545503711530e+03,4.952432882100e+03,7.504713517360e-03,2.000000004880e+04,1.448594106740e+23,4.526101641000e+06
1.560015152530e-12,5.000000485710e-02,9.499998513450e-01,1.310025147520e-07,1.217728625080e-08,6.121237259320e-10,6.128408755120e-12,1.000000000000e+04,5.000192390020e+02,5.755436301540e+03,6.568921386900e+03,5.545504073060e+03,4.952434957670e+03,7.504713517360e-03,2.000000004980e+04,1.448594106820e+23,4.526101791400e+06
1.593415379820e-12,5.000000496110e-02,9.499998481620e-01,1.338073047960e-07,1.243800457290e-08,6.252294071180e-10,6.259622953980e-12,1.000000000000e+04,5.000196509080e+02,5.755436461810e+03,6.568921253820e+03,5.545504440020e+03,4.952437064370e+03,7.504713517360e-03,2.000000005090e+04,1.448594106890e+23,4.526101944050e+06
1.627316610510e-12,5.000000506660e-02,9.499998449320e-01,1.366541667240e-07,1.270263368100e-08,6.385316732360e-10,6.392805528660e-12,1.000000000000e+04,5.000200689930e+02,5.755436624280e+03,6.568921118750e+03,5.545504812470e+03,4.952439202660e+03,7.504713517360e-03,2.000000005200e+04,1.448594106970e+23,4.526102099000e+06
1.661726359670e-12,5.000000517380e-02,9.499998416530e-01,1.395437316150e-07,1.297123223730e-08,6.520334730510e-10,6.527986009720e-12,1.000000000000e+04,5.000204933480e+02,5.755436788960e+03,6.568920981650e+03,5.545505190520e+03,4.952441373030e+03,7.504713517360e-03,2.000000005310e+04,1.448594107050e+23,4.526102256260e+06
1.696652255070e-12,5.000000528250e-02,9.499998383250e-01,1.424766400140e-07,1.324385978380e-08,6.657377995600e-10,6.665194370830e-12,1.000000000000e+04,5.000209240690e+02,5.755436955880e+03,6.568920842490e+03,5.545505574230e+03,4.952443575950e+03,7.504713517360e-03,2.000000005420e+04,1.448594107130e+23,4.526102415890e+06
1.732102038890e-12,5.000000539290e-02,9.499998349470e-01,1.454535420760e-07,1.352057675560e-08,6.796476906550e-10,6.804461035410e-12,1.000000000000e+04,5.000213612500e+02,5.755437125080e+03,6.568920701240e+03,5.545505963700e+03,4.952445811910e+03,7.504713517360e-03,2.000000005530e+04,1.448594107210e+23,4.526102577910e+06
1.768083569480e-12,5.000000550490e-02,9.499998315180e-01,1.484750977060e-07,1.380144449470e-08,6.937662297940e-10,6.945816883410e-12,1.000000000000e+04,5.000218049890e+02,5.755437296560e+03,6.568920557880e+03,5.545506359010e+03,4.952448081410e+03,7.504713517360e-03,2.000000005650e+04,1.448594107300e+23,4.526102742370e+06
1.804604823020e-12,5.000000561860e-02,9.499998280380e-01,1.515419767090e-07,1.408652526280e-08,7.080965466880e-10,7.089293258100e-12,1.000000000000e+04,5.000222553840e+02,5.755437470370e+03,6.568920412370e+03,5.545506760260e+03,4.952450384950e+03,7.504713517360e-03,2.000000005760e+04,1.448594107380e+23,4.526102909290e+06
1.841673895360e-12,5.000000573400e-02,9.499998245050e-01,1.546548589360e-07,1.437588225580e-08,7.226418179940e-10,7.234921973120e-12,1.000000000000e+04,5.000227125340e+02,5.755437646530e+03,6.568920264670e+03,5.545507167520e+03,4.952452723040e+03,7.504713517360e-03,2.000000005880e+04,1.448594107470e+23,4.526103078710e+06
1.879299003800e-12,5.000000585120e-02,9.499998209200e-01,1.578144344380e-07,1.466957961750e-08,7.374052680180e-10,7.382735319430e-12,1.000000000000e+04,5.000231765420e+02,5.755437825070e+03,6.568920114760e+03,5.545507580890e+03,4.952455096190e+03,7.504713517360e-03,2.000000006000e+04,1.448594107550e+23,4.526103250670e+06
1.917488488850e-12,5.000000597010e-02,9.499998172810e-01,1.610214036150e-07,1.496768245370e-08,7.523901694300e-10,7.532766072590e-12,1.000000000000e+04,5.000236475090e+02,5.755438006010e+03,6.568919962600e+03,5.545508000460e+03,4.952457504940e+03,7.504713517360e-03,2.000000006120e+04,1.448594107640e+23,4.526103425220e+06
1.956250816180e-12,5.000000609080e-02,9.499998135870e-01,1.642764773730e-07,1.527025684720e-08,7.675998439890e-10,7.685047499930e-12,1.000000000000e+04,5.000241255400e+02,5.755438189380e+03,6.568919808150e+03,5.545508426320e+03,4.952459949820e+03,7.504713517360e-03,2.000000006250e+04,1.448594107730e+23,4.526103602380e+06
1.995594578430e-12,5.000000621330e-02,9.499998098380e-01,1.675803772810e-07,1.557736987150e-08,7.830376632820e-10,7.839613368000e-12,1.000000000000e+04,5.000246107420e+02,5.755438375220e+03,6.568919651390e+03,5.545508858570e+03,4.952462431360e+03,7.504713517360e-03,2.000000006370e+04,1.448594107820e+23,4.526103782200e+06
2.035528497100e-12,5.000000633760e-02,9.499998060330e-01,1.709338357350e-07,1.588908960680e-08,7.987070494680e-10,7.996497950050e-12,1.000000000000e+04,5.000251032210e+02,5.755438563540e+03,6.568919492280e+03,5.545509297310e+03,4.952464950130e+03,7.504713517360e-03,2.000000006500e+04,1.448594107920e+23,4.526103964710e+06
2.076061424560e-12,5.000000646380e-02,9.499998021700e-01,1.743375961120e-07,1.620548515410e-08,8.146114760380e-10,8.155736033610e-12,1.000000000000e+04,5.000256030870e+02,5.755438754380e+03,6.568919330790e+03,5.545509742630e+03,4.952467506670e+03,7.504713517360e-03,2.000000006630e+04,1.448594108010e+23,4.526104149970e+06
2.117202345930e-12,5.000000659190e-02,9.499997982500e-01,1.777924129450e-07,1.652662665100e-08,8.307544685860e-10,8.317362928240e-12,1.000000000000e+04,5.000261104510e+02,5.755438947770e+03,6.568919166870e+03,5.545510194620e+03,4.952470101560e+03,7.504713517360e-03,2.000000006760e+04,1.448594108100e+23,4.526104338000e+06
2.158960381120e-12,5.000000672190e-02,9.499997942710e-01,1.812990520800e-07,1.685258528740e-08,8.471396055880e-10,8.481414473360e-12,1.000000000000e+04,5.000266254260e+02,5.755439143730e+03,6.568919000490e+03,5.545510653400e+03,4.952472735360e+03,7.504713517360e-03,2.000000006890e+04,1.448594108200e+23,4.526104528850e+06
2.201344786830e-12,5.000000685390e-02,9.499997902320e-01,1.848582908540e-07,1.718343332070e-08,8.637705191990e-10,8.647927046180e-12,1.000000000000e+04,5.000271481240e+02,5.755439342290e+03,6.568918831610e+03,5.545511119060e+03,4.952475408670e+03,7.504713517360e-03,2.000000007030e+04,1.448594108300e+23,4.526104722570e+06
2.244364958640e-12,5.000000698780e-02,9.499997861330e-01,1.884709182630e-07,1.751924409260e-08,8.806508960540e-10,8.816937569830e-12,1.000000000000e+04,5.000276786630e+02,5.755439543490e+03,6.568918660210e+03,5.545511591700e+03,4.952478122070e+03,7.504713517360e-03,2.000000007170e+04,1.448594108400e+23,4.526104919190e+06
2.288030433020e-12,5.000000712380e-02,9.499997819720e-01,1.921377351380e-07,1.786009204460e-08,8.977844780880e-10,8.988483521480e-12,1.000000000000e+04,5.000282171590e+02,5.755439747340e+03,6.568918486230e+03,5.545512071430e+03,4.952480876180e+03,7.504713517360e-03,2.000000007310e+04,1.448594108500e+23,4.526105118760e+06
2.332350889510e-12,5.000000726180e-02,9.499997777480e-01,1.958595543230e-07,1.820605273500e-08,9.151750633640e-10,9.162602940730e-12,1.000000000000e+04,5.000287637320e+02,5.755439953890e+03,6.568918309640e+03,5.545512558360e+03,4.952483671580e+03,7.504713517360e-03,2.000000007450e+04,1.448594108600e+23,4.526105321330e+06
2.377336152850e-12,5.000000740180e-02,9.499997734620e-01,1.996372008550e-07,1.855720285540e-08,9.328265069160e-10,9.339334437990e-12,1.000000000000e+04,5.000293185040e+02,5.755440163150e+03,6.568918130400e+03,5.545513052590e+03,4.952486508920e+03,7.504713517360e-03,2.000000007590e+04,1.448594108710e+23,4.526105526930e+06
2.422996195150e-12,5.000000754400e-02,9.499997691110e-01,2.034715121440e-07,1.891362024790e-08,9.507427216030e-10,9.518717203110e-12,1.000000000000e+04,5.000298815970e+02,5.755440375160e+03,6.568917948480e+03,5.545513554240e+03,4.952489388810e+03,7.504713517360e-03,2.000000007740e+04,1.448594108810e+23,4.526105735620e+06
2.469341138070e-12,5.000000768830e-02,9.499997646940e-01,2.073633381650e-07,1.927538392210e-08,9.689276789770e-10,9.700791014030e-12,1.000000000000e+04,5.000304531360e+02,5.755440589950e+03,6.568917763820e+03,5.545514063410e+03,4.952492311890e+03,7.504713517360e-03,2.000000007890e+04,1.448594108920e+23,4.526105947430e+06
2.516381255150e-12,5.000000783480e-02,9.499997602120e-01,2.113135416400e-07,1.964257407300e-08,9.873854101600e-10,9.885596245640e-12,1.000000000000e+04,5.000310332470e+02,5.755440807550e+03,6.568917576400e+03,5.545514580220e+03,4.952495278810e+03,7.504713517360e-03,2.000000008040e+04,1.448594109030e+23,4.526106162430e+06
2.564126973970e-12,5.000000798340e-02,9.499997556620e-01,2.153229982330e-07,2.001527209840e-08,1.006120006750e-09,1.007317387870e-11,1.000000000000e+04,5.000316220600e+02,5.755441027990e+03,6.568917386160e+03,5.545515104780e+03,4.952498290230e+03,7.504713517360e-03,2.000000008190e+04,1.448594109140e+23,4.526106380650e+06
2.612588878580e-12,5.000000813430e-02,9.499997510440e-01,2.193925967430e-07,2.039356061690e-08,1.025135621690e-09,1.026356550910e-11,1.000000000000e+04,5.000322197050e+02,5.755441251290e+03,6.568917193070e+03,5.545515637210e+03,4.952501346820e+03,7.504713517360e-03,2.000000008340e+04,1.448594109250e+23,4.526106602140e+06
2.661777711760e-12,5.000000828750e-02,9.499997463570e-01,2.235232393000e-07,2.077752348680e-08,1.044436470270e-09,1.045681335670e-11,1.000000000000e+04,5.000328263140e+02,5.755441477480e+03,6.568916997090e+03,5.545516177620e+03,4.952504449250e+03,7.504713517360e-03,2.000000008500e+04,1.448594109360e+23,4.526106826960e+06
2.711704377440e-12,5.000000844290e-02,9.499997415990e-01,2.277158415680e-07,2.116724582400e-08,1.064026830950e-09,1.065296027520e-11,1.000000000000e+04,5.000334420220e+02,5.755441706610e+03,6.568916798160e+03,5.545516726150e+03,4.952507598210e+03,7.504713517360e-03,2.000000008660e+04,1.448594109480e+23,4.526107055140e+06
2.762379943100e-12,5.000000860070e-02,9.499997367700e-01,2.319713329440e-07,2.156281402120e-08,1.083911046400e-09,1.085204976130e-11,1.000000000000e+04,5.000340669640e+02,5.755441942200e+03,6.568916596250e+03,5.545517282890e+03,4.952510794400e+03,7.504713517360e-03,2.000000008820e+04,1.448594109600e+23,4.526107286750e+06
2.813815642250e-12,5.000000876080e-02,9.499997318690e-01,2.362906567670e-07,2.196431576710e-08,1.104093524430e-09,1.105412596450e-11,1.000000000000e+04,5.000347012810e+02,5.755442182770e+03,6.568916391320e+03,5.545517848000e+03,4.952514038530e+03,7.504713517360e-03,2.000000008990e+04,1.448594109720e+23,4.526107521840e+06
2.866022876880e-12,5.000000892340e-02,9.499997268940e-01,2.406747705260e-07,2.237184006570e-08,1.124578738950e-09,1.125923369690e-11,1.000000000000e+04,5.000353451120e+02,5.755442426760e+03,6.568916183310e+03,5.545518421570e+03,4.952517331310e+03,7.504713517360e-03,2.000000009150e+04,1.448594109840e+23,4.526107760450e+06
2.919013220030e-12,5.000000908840e-02,9.499997218450e-01,2.451246460720e-07,2.278547725600e-08,1.145371230990e-09,1.146741844320e-11,1.000000000000e+04,5.000359985990e+02,5.755442674230e+03,6.568915972170e+03,5.545519003750e+03,4.952520673470e+03,7.504713517360e-03,2.000000009320e+04,1.448594109960e+23,4.526108002640e+06
2.972798418330e-12,5.000000925580e-02,9.499997167190e-01,2.496412698360e-07,2.320531903240e-08,1.166475609700e-09,1.167872637050e-11,1.000000000000e+04,5.000366618890e+02,5.755442925210e+03,6.568915757880e+03,5.545519594670e+03,4.952524065770e+03,7.504713517360e-03,2.000000009490e+04,1.448594110080e+23,4.526108248460e+06
3.027390394610e-12,5.000000942580e-02,9.499997115170e-01,2.542256430410e-07,2.363145846440e-08,1.187896553340e-09,1.189320433910e-11,1.000000000000e+04,5.000373351270e+02,5.755443179760e+03,6.568915540360e+03,5.545520194450e+03,4.952527508940e+03,7.504713517360e-03,2.000000009670e+04,1.448594110210e+23,4.526108497970e+06
3.082801250530e-12,5.000000959830e-02,9.499997062370e-01,2.588787819340e-07,2.406399001780e-08,1.209638810370e-09,1.211089991210e-11,1.000000000000e+04,5.000380184640e+02,5.755443437920e+03,6.568915319590e+03,5.545520803220e+03,4.952531003750e+03,7.504713517360e-03,2.000000009840e+04,1.448594110340e+23,4.526108751220e+06
3.139043269290e-12,5.000000977350e-02,9.499997008780e-01,2.636017180010e-07,2.450300957520e-08,1.231707200470e-09,1.233186136700e-11,1.000000000000e+04,5.000387120490e+02,5.755443699740e+03,6.568915095500e+03,5.545521421130e+03,4.952534550970e+03,7.504713517360e-03,2.000000010020e+04,1.448594110470e+23,4.526109008280e+06
3.196128918320e-12,5.000000995120e-02,9.499996954380e-01,2.683954982040e-07,2.494861445760e-08,1.254106615620e-09,1.255613770540e-11,1.000000000000e+04,5.000394160390e+02,5.755443965270e+03,6.568914868050e+03,5.545522048300e+03,4.952538151400e+03,7.504713517360e-03,2.000000010210e+04,1.448594110600e+23,4.526109269180e+06
3.254070852100e-12,5.000001013160e-02,9.499996899170e-01,2.732611852060e-07,2.540090344600e-08,1.276842021160e-09,1.278377866450e-11,1.000000000000e+04,5.000401305870e+02,5.755444234550e+03,6.568914637190e+03,5.545522684880e+03,4.952541805820e+03,7.504713517360e-03,2.000000010390e+04,1.448594110730e+23,4.526109534000e+06
3.312881914880e-12,5.000001031470e-02,9.499996843130e-01,2.781998576130e-07,2.585997680280e-08,1.299918456920e-09,1.301483472810e-11,1.000000000000e+04,5.000408558530e+02,5.755444507640e+03,6.568914402870e+03,5.545523331010e+03,4.952545515050e+03,7.504713517360e-03,2.000000010580e+04,1.448594110870e+23,4.526109802800e+06
3.372575143600e-12,5.000001050060e-02,9.499996786240e-01,2.832126102100e-07,2.632593629460e-08,1.323341038330e-09,1.324935713750e-11,1.000000000000e+04,5.000415919970e+02,5.755444784590e+03,6.568914165030e+03,5.545523986840e+03,4.952549279910e+03,7.504713517360e-03,2.000000010770e+04,1.448594111010e+23,4.526110075620e+06
3.433163770760e-12,5.000001068920e-02,9.499996728510e-01,2.883005542010e-07,2.679888521450e-08,1.347114957550e-09,1.348739790320e-11,1.000000000000e+04,5.000423391830e+02,5.755445065450e+03,6.568913923630e+03,5.545524652500e+03,4.952553101240e+03,7.504713517360e-03,2.000000010960e+04,1.448594111150e+23,4.526110352540e+06
3.494661227320e-12,5.000001088070e-02,9.499996669910e-01,2.934648174610e-07,2.727892840500e-08,1.371245484610e-09,1.372900981620e-11,1.000000000000e+04,5.000430975760e+02,5.755445350260e+03,6.568913678600e+03,5.545525328140e+03,4.952556979880e+03,7.504713517360e-03,2.000000011160e+04,1.448594111290e+23,4.526110633610e+06
3.557081145730e-12,5.000001107510e-02,9.499996610430e-01,2.987065447830e-07,2.776617228130e-08,1.395737968620e-09,1.397424646000e-11,1.000000000000e+04,5.000438673440e+02,5.755445639080e+03,6.568913429900e+03,5.545526013920e+03,4.952560916680e+03,7.504713517360e-03,2.000000011360e+04,1.448594111440e+23,4.526110918900e+06
3.620437362920e-12,5.000001127230e-02,9.499996550050e-01,3.040268981310e-07,2.826072485470e-08,1.420597838890e-09,1.422316222210e-11,1.000000000000e+04,5.000446486580e+02,5.755445931960e+03,6.568913177470e+03,5.545526709990e+03,4.952564912530e+03,7.504713517360e-03,2.000000011560e+04,1.448594111580e+23,4.526111208460e+06
3.684743923360e-12,5.000001147250e-02,9.499996488770e-01,3.094270568980e-07,2.876269575690e-08,1.445830606180e-09,1.447581230660e-11,1.000000000000e+04,5.000454416920e+02,5.755446228960e+03,6.568912921250e+03,5.545527416500e+03,4.952568968310e+03,7.504713517360e-03,2.000000011770e+04,1.448594111730e+23,4.526111502370e+06
3.750015082210e-12,5.000001167580e-02,9.499996426580e-01,3.149082181700e-07,2.927219626410e-08,1.471441863920e-09,1.473225274600e-11,1.000000000000e+04,5.000462466190e+02,5.755446530130e+03,6.568912661190e+03,5.545528133600e+03,4.952573084920e+03,7.504713517360e-03,2.000000011980e+04,1.448594111880e+23,4.526111800690e+06
3.816265308440e-12,5.000001188210e-02,9.499996363450e-01,3.204715969880e-07,2.978933932170e-08,1.497437289440e-09,1.499254041390e-11,1.000000000000e+04,5.000470636200e+02,5.755446835520e+03,6.568912397230e+03,5.545528861470e+03,4.952577263260e+03,7.504713517360e-03,2.000000012190e+04,1.448594112030e+23,4.526112103480e+06
3.883509288070e-12,5.000001209140e-02,9.499996299370e-01,3.261184266180e-07,3.031423956900e-08,1.523822645220e-09,1.525673303740e-11,1.000000000000e+04,5.000478928750e+02,5.755447145180e+03,6.568912129310e+03,5.545529600250e+03,4.952581504270e+03,7.504713517360e-03,2.000000012400e+04,1.448594112190e+23,4.526112410820e+06
3.951761927390e-12,5.000001230390e-02,9.499996234330e-01,3.318499588280e-07,3.084701336540e-08,1.550603780180e-09,1.552488921030e-11,1.000000000000e+04,5.000487345690e+02,5.755447459180e+03,6.568911857370e+03,5.545530350110e+03,4.952585808880e+03,7.504713517360e-03,2.000000012620e+04,1.448594112350e+23,4.526112722760e+06
4.021038356300e-12,5.000001251960e-02,9.499996168320e-01,3.376674641590e-07,3.138777881540e-08,1.577786630960e-09,1.579706840580e-11,1.000000000000e+04,5.000495888860e+02,5.755447777560e+03,6.568911581350e+03,5.545531111220e+03,4.952590178050e+03,7.504713517360e-03,2.000000012840e+04,1.448594112510e+23,4.526113039390e+06
4.091353931650e-12,5.000001273860e-02,9.499996101310e-01,3.435722322130e-07,3.193665579520e-08,1.605377223280e-09,1.607333098980e-11,1.000000000000e+04,5.000504560180e+02,5.755448100390e+03,6.568911301190e+03,5.545531883740e+03,4.952594612740e+03,7.504713517360e-03,2.000000013070e+04,1.448594112670e+23,4.526113360760e+06
4.162724240620e-12,5.000001296080e-02,9.499996033300e-01,3.495655719350e-07,3.249376597930e-08,1.633381673220e-09,1.635373823430e-11,1.000000000000e+04,5.000513361560e+02,5.755448427720e+03,6.568911016830e+03,5.545532667860e+03,4.952599113950e+03,7.504713517360e-03,2.000000013290e+04,1.448594112840e+23,4.526113686950e+06
4.235165104230e-12,5.000001318640e-02,9.499995964270e-01,3.556488119040e-07,3.305923286710e-08,1.661806188610e-09,1.663835233090e-11,1.000000000000e+04,5.000522294950e+02,5.755448759600e+03,6.568910728200e+03,5.545533463740e+03,4.952603682660e+03,7.504713517360e-03,2.000000013520e+04,1.448594113000e+23,4.526114018040e+06
4.308692580790e-12,5.000001341530e-02,9.499995894210e-01,3.618233006290e-07,3.363318181090e-08,1.690657070380e-09,1.692723640500e-11,1.000000000000e+04,5.000531362330e+02,5.755449096100e+03,6.568910435240e+03,5.545534271550e+03,4.952608319890e+03,7.504713517360e-03,2.000000013760e+04,1.448594113170e+23,4.526114354090e+06
4.383322969500e-12,5.000001364770e-02,9.499995823090e-01,3.680904068460e-07,3.421574004300e-08,1.719940713990e-09,1.722045452930e-11,1.000000000000e+04,5.000540565710e+02,5.755449437500e+03,6.568910137890e+03,5.545535091480e+03,4.952613026660e+03,7.504713517360e-03,2.000000014000e+04,1.448594113350e+23,4.526114695190e+06
4.459072814050e-12,5.000001388350e-02,9.499995750910e-01,3.744515198220e-07,3.480703670440e-08,1.749663610830e-09,1.751807173840e-11,1.000000000000e+04,5.000549907130e+02,5.755449787240e+03,6.568909836080e+03,5.545535923710e+03,4.952617804020e+03,7.504713517360e-03,2.000000014240e+04,1.448594113520e+23,4.526115041400e+06
4.535958906260e-12,5.000001412290e-02,9.499995677640e-01,3.809080496630e-07,3.540720287320e-08,1.779832349660e-09,1.782015404320e-11,1.000000000000e+04,5.000559388660e+02,5.755450142180e+03,6.568909529740e+03,5.545536768430e+03,4.952622653030e+03,7.504713517360e-03,2.000000014490e+04,1.448594113700e+23,4.526115392800e+06
4.613998289850e-12,5.000001436590e-02,9.499995603280e-01,3.874614276280e-07,3.601637159380e-08,1.810453618050e-09,1.812676844540e-11,1.000000000000e+04,5.000569012410e+02,5.755450502380e+03,6.568909218810e+03,5.545537625810e+03,4.952627574750e+03,7.504713517360e-03,2.000000014730e+04,1.448594113880e+23,4.526115749470e+06
