t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
8.679754291860e-13,5.000000123590e-02,9.122091361120e-01,3.719296503020e-02,5.907395768090e-04,7.158044934610e-06,1.000000000000e+04,4.000000388950e+03,4.000001292620e+03,4.000009789090e+03,4.000094061160e+03,9.380891896690e-04,2.500000001580e+03,1.810742630160e+22,6.228008908430e+06
8.909950606240e-13,5.000000126870e-02,9.122091353750e-01,3.719296565660e-02,5.907396492260e-04,7.158050748970e-06,1.000000000000e+04,4.000000399270e+03,4.000001326900e+03,4.000010048700e+03,4.000096555690e+03,9.380891896690e-04,2.500000001630e+03,1.810742630190e+22,6.228008916280e+06
9.143599865340e-13,5.000000130200e-02,9.122091346260e-01,3.719296629230e-02,5.907397227290e-04,7.158056650540e-06,1.000000000000e+04,4.000000409740e+03,4.000001361690e+03,4.000010312210e+03,4.000099087640e+03,9.380891896690e-04,2.500000001670e+03,1.810742630220e+22,6.228008924250e+06
9.380753863320e-13,5.000000133570e-02,9.122091338670e-01,3.719296693760e-02,5.907397973340e-04,7.158062640640e-06,1.000000000000e+04,4.000000420370e+03,4.000001397010e+03,4.000010579670e+03,4.000101657570e+03,9.380891896690e-04,2.500000001710e+03,1.810742630250e+22,6.228008932330e+06
9.621465171260e-13,5.000000137000e-02,9.122091330960e-01,3.719296759250e-02,5.907398730590e-04,7.158068720580e-06,1.000000000000e+04,4.000000431150e+03,4.000001432860e+03,4.000010851150e+03,4.000104266040e+03,9.380891896690e-04,2.500000001760e+03,1.810742630280e+22,6.228008940540e+06
9.865787148830e-13,5.000000140480e-02,9.122091323130e-01,3.719296825730e-02,5.907399499190e-04,7.158074891730e-06,1.000000000000e+04,4.000000442100e+03,4.000001469240e+03,4.000011126700e+03,4.000106913630e+03,9.380891896690e-04,2.500000001800e+03,1.810742630310e+22,6.228008948880e+06
1.011377395610e-12,5.000000144010e-02,9.122091315190e-01,3.719296893210e-02,5.907400279330e-04,7.158081155440e-06,1.000000000000e+04,4.000000453220e+03,4.000001506170e+03,4.000011406380e+03,4.000109600940e+03,9.380891896690e-04,2.500000001850e+03,1.810742630350e+22,6.228008957330e+06
1.036548056540e-12,5.000000147590e-02,9.122091307120e-01,3.719296961690e-02,5.907401071160e-04,7.158087513110e-06,1.000000000000e+04,4.000000464500e+03,4.000001543660e+03,4.000011690250e+03,4.000112328550e+03,9.380891896690e-04,2.500000001890e+03,1.810742630380e+22,6.228008965920e+06
1.062096277390e-12,5.000000151230e-02,9.122091298940e-01,3.719297031210e-02,5.907401874870e-04,7.158093966140e-06,1.000000000000e+04,4.000000475940e+03,4.000001581710e+03,4.000011978380e+03,4.000115097070e+03,9.380891896690e-04,2.500000001940e+03,1.810742630410e+22,6.228008974630e+06
1.088027721550e-12,5.000000154920e-02,9.122091290640e-01,3.719297101760e-02,5.907402690640e-04,7.158100515970e-06,1.000000000000e+04,4.000000487560e+03,4.000001620320e+03,4.000012270840e+03,4.000117907110e+03,9.380891896690e-04,2.500000001990e+03,1.810742630450e+22,6.228008983480e+06
